Times,I Value,J Value
00:02.49,3031.597412,668.671143
00:02.51,3038.559814,668.666138
00:02.52,3045.561035,668.643738
00:02.54,3052.601074,668.604370
00:02.56,3059.679688,668.548340
00:02.57,3066.797119,668.474792
00:02.59,3073.952881,668.382935
00:02.60,3081.146973,668.273315
00:02.62,3088.379395,668.146240
00:02.64,3095.650146,668.000793
00:02.65,3102.959229,667.837463
00:02.67,3110.306152,667.655396
00:02.68,3117.691162,667.455017
00:02.70,3125.114014,667.235413
00:02.72,3132.574707,666.997131
00:02.73,3140.073242,666.739197
00:02.75,3147.609375,666.462158
00:02.76,3155.183105,666.165100
00:02.78,3162.794189,665.848511
00:02.80,3170.442627,665.511597
00:02.81,3178.128418,665.154724
00:02.83,3185.851318,664.777100
00:02.84,3193.611328,664.379150
00:02.86,3201.408203,663.960083
00:02.88,3209.241943,663.520325
00:02.89,3217.112549,663.059021
00:02.91,3225.019775,662.576660
00:02.92,3232.963623,662.072449
00:02.94,3240.943848,661.546753
00:02.96,3248.960449,660.998840
00:02.97,3257.013184,660.427979
00:02.99,3265.102051,659.834656
00:03.00,3273.227051,659.219238
00:03.02,3281.387939,658.580933
00:03.04,3289.584717,657.920166
00:03.05,3297.817139,657.236084
00:03.07,3306.085205,656.529175
00:03.08,3314.388916,655.798645
00:03.10,3322.727783,655.043823
00:03.12,3331.102051,654.265137
00:03.13,3339.511475,653.462952
00:03.15,3347.956055,652.636475
00:03.16,3356.435303,651.785034
00:03.18,3364.949463,650.909119
00:03.20,3373.499512,650.016602
00:03.21,3382.085449,649.107361
00:03.23,3390.707520,648.182312
00:03.24,3399.365234,647.241150
00:03.26,3408.058838,646.284729
00:03.28,3416.788574,645.313782
00:03.29,3425.554443,644.330078
00:03.31,3434.356445,643.334106
00:03.32,3443.194824,642.327576
00:03.34,3452.069580,641.311829
00:03.36,3460.980957,640.288269
00:03.37,3469.929199,639.258179
00:03.39,3478.914307,638.223877
00:03.40,3487.936279,637.186279
00:03.42,3496.995605,636.147461
00:03.44,3506.092041,635.108276
00:03.45,3515.225830,634.070618
00:03.47,3524.396973,633.036194
00:03.48,3533.605469,632.006714
00:03.50,3542.851562,630.983643
00:03.52,3552.134766,629.963013
00:03.53,3561.455566,628.950989
00:03.55,3570.813965,627.948853
00:03.56,3580.209961,626.957886
00:03.58,3589.643311,625.978210
00:03.60,3599.114014,625.011108
00:03.61,3608.622070,624.053345
00:03.63,3618.167480,623.109497
00:03.64,3627.750000,622.180725
00:03.66,3637.369873,621.268005
00:03.68,3647.026855,620.371277
00:03.69,3656.720947,619.491516
00:03.71,3666.451904,618.625366
00:03.72,3676.219727,617.777161
00:03.74,3686.024414,616.947937
00:03.76,3695.865723,616.137390
00:03.77,3705.743408,615.346497
00:03.79,3715.657715,614.574951
00:03.80,3725.608398,613.823669
00:03.82,3735.595215,613.093567
00:03.84,3745.618164,612.384216
00:03.85,3755.677002,611.700989
00:03.87,3765.771484,611.044373
00:03.88,3775.899902,610.427002
00:03.90,3786.063232,609.841187
00:03.92,3796.261230,609.288208
00:03.93,3806.493164,608.775024
00:03.95,3816.758545,608.303528
00:03.96,3827.057617,607.871216
00:03.98,3837.389893,607.480164
00:04.00,3847.754150,607.137939
00:04.01,3858.149902,606.847168
00:04.03,3868.232910,606.616211
00:04.04,3878.003418,606.441223
00:04.06,3887.459473,606.328369
00:04.08,3896.601318,606.272827
00:04.09,3905.427490,606.278748
00:04.11,3913.939209,606.340637
00:04.12,3922.134766,606.460999
00:04.14,3930.360840,606.643799
00:04.16,3938.616943,606.889771
00:04.17,3946.902832,607.198486
00:04.19,3955.217529,607.570862
00:04.20,3963.560791,608.007629
00:04.22,3971.931885,608.508423
00:04.24,3980.330566,609.074036
00:04.25,3988.756104,609.704163
00:04.27,3997.208008,610.399658
00:04.28,4005.686035,611.160156
00:04.30,4014.189453,611.986572
00:04.32,4022.717773,612.878601
00:04.33,4031.270264,613.837158
00:04.35,4039.846680,614.861877
00:04.36,4048.116211,615.908936
00:04.38,4056.079590,616.976013
00:04.40,4064.066406,618.110107
00:04.41,4072.076172,619.310791
00:04.43,4080.108398,620.577698
00:04.44,4088.161133,621.914368
00:04.46,4096.235840,623.316345
00:04.48,4104.330078,624.788330
00:04.49,4112.363770,626.337402
00:04.51,4120.344238,627.952942
00:04.52,4128.273438,629.632324
00:04.54,4136.146973,631.379883
00:04.56,4143.966309,633.193481
00:04.57,4151.729492,635.074524
00:04.59,4159.432129,637.027344
00:04.60,4167.075195,639.050293
00:04.62,4174.656250,641.145691
00:04.64,4182.173340,643.314514
00:04.65,4189.626465,645.555542
00:04.67,4197.013184,647.870422
00:04.68,4204.331543,650.259766
00:04.70,4211.579102,652.724976
00:04.72,4218.753906,655.266235
00:04.73,4225.854004,657.883667
00:04.75,4232.879883,660.575317
00:04.76,4239.826660,663.343872
00:04.78,4246.752930,666.218811
00:04.80,4253.656250,669.200500
00:04.81,4260.535156,672.289062
00:04.83,4267.387695,675.483826
00:04.84,4274.212402,678.784241
00:04.86,4281.008301,682.189819
00:04.88,4287.720703,685.661987
00:04.89,4294.349121,689.199463
00:04.91,4300.943848,692.841003
00:04.92,4307.508301,696.582947
00:04.94,4314.041504,700.424316
00:04.96,4320.538574,704.366638
00:04.97,4326.952637,708.364746
00:04.99,4333.282715,712.417725
00:05.00,4339.524902,716.526917
00:05.02,4345.727539,720.734253
00:05.04,4351.894531,725.035889
00:05.05,4358.020996,729.433472
00:05.07,4364.106934,733.925415
00:05.08,4370.151367,738.511047
00:05.10,4376.154297,743.188904
00:05.12,4382.114258,747.958496
00:05.13,4388.031250,752.818481
00:05.15,4393.900391,757.770203
00:05.16,4399.725586,762.810425
00:05.18,4405.500977,767.940491
00:05.20,4411.225098,773.160278
00:05.21,4416.829590,778.475769
00:05.23,4422.301758,783.836731
00:05.24,4427.635742,789.241699
00:05.26,4432.828125,794.689514
00:05.28,4437.878418,800.179321
00:05.29,4442.818359,805.764038
00:05.31,4447.642090,811.442627
00:05.32,4452.342773,817.213684
00:05.34,4456.913574,823.075439
00:05.36,4461.347168,829.025513
00:05.37,4465.641113,835.061768
00:05.39,4469.789062,841.181152
00:05.40,4473.783203,847.380371
00:05.42,4477.617188,853.655396
00:05.44,4481.284668,860.001770
00:05.45,4484.782227,866.416321
00:05.47,4488.103516,872.893799
00:05.48,4491.243164,879.428711
00:05.50,4494.195801,886.015381
00:05.52,4496.961426,892.649902
00:05.53,4499.534668,899.326294
00:05.55,4501.911621,906.038269
00:05.56,4504.084473,912.776855
00:05.58,4506.053711,919.537842
00:05.60,4507.816406,926.314514
00:05.61,4509.369629,933.099915
00:05.63,4510.711914,939.887329
00:05.64,4511.844238,946.672668
00:05.66,4512.761719,953.445923
00:05.68,4513.462402,960.199646
00:05.69,4513.948730,966.929993
00:05.71,4514.225586,973.636536
00:05.72,4514.291016,980.309753
00:05.74,4514.150391,986.947693
00:05.76,4513.806641,993.546082
00:05.77,4513.263672,1000.101074
00:05.79,4512.529785,1006.613586
00:05.80,4511.610840,1013.081238
00:05.82,4510.515625,1019.506287
00:05.84,4509.247559,1025.884155
00:05.85,4507.811035,1032.213623
00:05.87,4506.214355,1038.497437
00:05.88,4504.465820,1044.738892
00:05.90,4502.566895,1050.934204
00:05.92,4500.521973,1057.083130
00:05.93,4498.336914,1063.188599
00:05.95,4496.016113,1069.250610
00:05.96,4493.563965,1075.269775
00:05.98,4490.983398,1081.245850
00:06.00,4488.275879,1087.175781
00:06.01,4485.447266,1093.063477
00:06.03,4482.500000,1098.908936
00:06.04,4479.437012,1104.712280
00:06.06,4476.261719,1110.474121
00:06.08,4472.978027,1116.197510
00:06.09,4469.585938,1121.879395
00:06.11,4466.087891,1127.519165
00:06.12,4462.487793,1133.120728
00:06.14,4458.787109,1138.683105
00:06.16,4454.985352,1144.202637
00:06.17,4451.086426,1149.682983
00:06.19,4447.091797,1155.123779
00:06.20,4443.000977,1160.521118
00:06.22,4438.817383,1165.878296
00:06.24,4434.542480,1171.194824
00:06.25,4430.176758,1176.470215
00:06.27,4425.719727,1181.699951
00:06.28,4421.172852,1186.883545
00:06.30,4416.538086,1192.023315
00:06.32,4411.814453,1197.114624
00:06.33,4407.005371,1202.160767
00:06.35,4402.111328,1207.161011
00:06.36,4397.134277,1212.117676
00:06.38,4392.073730,1217.026123
00:06.40,4386.932129,1221.889648
00:06.41,4381.710449,1226.708496
00:06.43,4376.409668,1231.481934
00:06.44,4371.030762,1236.210327
00:06.46,4365.576172,1240.896484
00:06.48,4360.045410,1245.537476
00:06.49,4354.440918,1250.137085
00:06.51,4348.763672,1254.694824
00:06.52,4343.014648,1259.211182
00:06.54,4337.194336,1263.686523
00:06.56,4331.304199,1268.121216
00:06.57,4325.344727,1272.515259
00:06.59,4319.316895,1276.868896
00:06.60,4313.223145,1281.186890
00:06.62,4307.062988,1285.465942
00:06.64,4300.837891,1289.709717
00:06.65,4294.548340,1293.915649
00:06.67,4288.253418,1298.057251
00:06.68,4281.954102,1302.134766
00:06.70,4275.650879,1306.148560
00:06.72,4269.344238,1310.099731
00:06.73,4262.977051,1314.018799
00:06.75,4256.550293,1317.906860
00:06.76,4250.064453,1321.764648
00:06.78,4243.578613,1325.564331
00:06.80,4237.093750,1329.306641
00:06.81,4230.610840,1332.992188
00:06.83,4224.070801,1336.650391
00:06.84,4217.474609,1340.281738
00:06.86,4210.882324,1343.859375
00:06.88,4204.294434,1347.384644
00:06.89,4197.711426,1350.857788
00:06.91,4191.074219,1354.306641
00:06.92,4184.382812,1357.731201
00:06.94,4177.638184,1361.132690
00:06.96,4170.900879,1364.485474
00:06.97,4164.036133,1367.467041
00:06.99,4156.778809,1369.437744
00:07.00,4149.568359,1371.460083
00:07.02,4142.312988,1373.477173
00:07.04,4134.972656,1375.385742
00:07.05,4127.642090,1377.249390
00:07.07,4120.327148,1379.079590
00:07.08,4112.998535,1380.793579
00:07.10,4105.682129,1382.464478
00:07.12,4098.376953,1384.088135
00:07.13,4091.082031,1385.663086
00:07.15,4083.744629,1387.234985
00:07.16,4076.343018,1388.729736
00:07.18,4068.901123,1390.229004
00:07.20,4061.401367,1391.651367
00:07.21,4053.854980,1393.052734
00:07.23,4046.253662,1394.397461
00:07.24,4038.616943,1395.761475
00:07.26,4030.944824,1397.146851
00:07.28,4023.235596,1398.545532
00:07.29,4015.488037,1399.949829
00:07.31,4007.700928,1401.352905
00:07.32,3999.873779,1402.751343
00:07.34,3992.005371,1404.134644
00:07.36,3984.095459,1405.500366
00:07.37,3976.143799,1406.843018
00:07.39,3968.150391,1408.161743
00:07.40,3960.114990,1409.447021
00:07.42,3952.037842,1410.698730
00:07.44,3943.918945,1411.913208
00:07.45,3935.758789,1413.087158
00:07.47,3927.557373,1414.221680
00:07.48,3919.315186,1415.314575
00:07.50,3911.032471,1416.363647
00:07.52,3902.709717,1417.366943
00:07.53,3894.347168,1418.323486
00:07.55,3885.945312,1419.232544
00:07.56,3877.504395,1420.094238
00:07.58,3869.025146,1420.907715
00:07.60,3860.507568,1421.673096
00:07.61,3851.952148,1422.391724
00:07.63,3843.359131,1423.063477
00:07.64,3834.728760,1423.689453
00:07.66,3826.061279,1424.270752
00:07.68,3817.356934,1424.808228
00:07.69,3808.615967,1425.302612
00:07.71,3799.838623,1425.754639
00:07.72,3791.025146,1426.165039
00:07.74,3782.175781,1426.535522
00:07.76,3773.290527,1426.866577
00:07.77,3764.369629,1427.159668
00:07.79,3755.413086,1427.415039
00:07.80,3746.421143,1427.634277
00:07.82,3737.394043,1427.817383
00:07.84,3728.332031,1427.965698
00:07.85,3719.235107,1428.080322
00:07.87,3710.103271,1428.162354
00:07.88,3700.936523,1428.212891
00:07.90,3691.735352,1428.231445
00:07.92,3682.499512,1428.219238
00:07.93,3673.229492,1428.177002
00:07.95,3663.925049,1428.105591
00:07.96,3654.586182,1428.004639
00:07.98,3645.213135,1427.875122
00:08.00,3635.805908,1427.717651
00:08.01,3626.364502,1427.532959
00:08.03,3616.889160,1427.320435
00:08.04,3607.379883,1427.080811
00:08.06,3597.836670,1426.814575
00:08.08,3588.259521,1426.521118
00:08.09,3578.648682,1426.201172
00:08.11,3569.004150,1425.855225
00:08.12,3559.326172,1425.482422
00:08.14,3549.614502,1425.083496
00:08.16,3539.868408,1424.667725
00:08.17,3530.088135,1424.234985
00:08.19,3520.273682,1423.785156
00:08.20,3510.424805,1423.319214
00:08.22,3500.541748,1422.838013
00:08.24,3490.624268,1422.342407
00:08.25,3480.672363,1421.834229
00:08.27,3470.686035,1421.314087
00:08.28,3460.665283,1420.783691
00:08.30,3450.609863,1420.244507
00:08.32,3440.519775,1419.699219
00:08.33,3430.395020,1419.149048
00:08.35,3420.235596,1418.596436
00:08.36,3410.041260,1418.042358
00:08.38,3399.812012,1417.489014
00:08.40,3389.547852,1416.938354
00:08.41,3379.248779,1416.392334
00:08.43,3368.914795,1415.852661
00:08.44,3358.546143,1415.320923
00:08.46,3348.142578,1414.798828
00:08.48,3337.704346,1414.287964
00:08.49,3327.231201,1413.789673
00:08.51,3316.723633,1413.305298
00:08.52,3306.181396,1412.836182
00:08.54,3295.604736,1412.383545
00:08.56,3284.993896,1411.948486
00:08.57,3274.348877,1411.532227
00:08.59,3263.669678,1411.135864
00:08.60,3252.956543,1410.760254
00:08.62,3242.209717,1410.406494
00:08.64,3231.429199,1410.075439
00:08.65,3220.615234,1409.769165
00:08.67,3209.767822,1409.487305
00:08.68,3198.887207,1409.230591
00:08.70,3187.973633,1409.000000
00:08.72,3177.027344,1408.796143
00:08.73,3166.048340,1408.619751
00:08.75,3155.036865,1408.471558
00:08.76,3143.993164,1408.352173
00:08.78,3132.917480,1408.262329
00:08.80,3121.809814,1408.202637
00:08.81,3110.670654,1408.173584
00:08.83,3099.499756,1408.174683
00:08.84,3088.296875,1408.197388
00:08.86,3077.062012,1408.242798
00:08.88,3065.795166,1408.309570
00:08.89,3054.496338,1408.397705
00:08.91,3043.165771,1408.505981
00:08.92,3031.803223,1408.633423
00:08.94,3020.408691,1408.778931
00:08.96,3008.982178,1408.940552
00:08.97,2997.523682,1409.116211
00:08.99,2986.032959,1409.304321
00:09.00,2974.510254,1409.503052
00:09.02,2962.955322,1409.709717
00:09.04,2951.368164,1409.922852
00:09.05,2939.748779,1410.140015
00:09.07,2928.097168,1410.358887
00:09.08,2916.413330,1410.577148
00:09.10,2904.697266,1410.792725
00:09.12,2892.949219,1411.003662
00:09.13,2881.168945,1411.206787
00:09.15,2869.356689,1411.400513
00:09.16,2857.512695,1411.583252
00:09.18,2845.636963,1411.753296
00:09.20,2833.729492,1411.907959
00:09.21,2821.790527,1412.045898
00:09.23,2809.820312,1412.165894
00:09.24,2797.818848,1412.265381
00:09.26,2785.786377,1412.343384
00:09.28,2773.723145,1412.398682
00:09.29,2761.629395,1412.429077
00:09.31,2749.505127,1412.433716
00:09.32,2737.350830,1412.411743
00:09.34,2725.166504,1412.362183
00:09.36,2712.952148,1412.284302
00:09.37,2700.708252,1412.176147
00:09.39,2688.434814,1412.036987
00:09.40,2676.132324,1411.866333
00:09.42,2663.800537,1411.663452
00:09.44,2651.439941,1411.427856
00:09.45,2639.050537,1411.158813
00:09.47,2626.632568,1410.855835
00:09.48,2614.186279,1410.518433
00:09.50,2601.711670,1410.147217
00:09.52,2589.207764,1409.750488
00:09.53,2576.674805,1409.327271
00:09.55,2564.112793,1408.877808
00:09.56,2551.521729,1408.403320
00:09.58,2538.901611,1407.904907
00:09.60,2526.252441,1407.383667
00:09.61,2513.573975,1406.840698
00:09.63,2500.866211,1406.277954
00:09.64,2488.129150,1405.696289
00:09.66,2475.362549,1405.098755
00:09.68,2462.566162,1404.487061
00:09.69,2449.739990,1403.862793
00:09.71,2436.884033,1403.228760
00:09.72,2423.998047,1402.587402
00:09.74,2411.081787,1401.941040
00:09.76,2398.135498,1401.287598
00:09.77,2385.158936,1400.633911
00:09.79,2372.152100,1399.982056
00:09.80,2359.114990,1399.334106
00:09.82,2346.047363,1398.692993
00:09.84,2332.949463,1398.060425
00:09.85,2319.821289,1397.438110
00:09.87,2306.662842,1396.827637
00:09.88,2293.474121,1396.231689
00:09.90,2280.255371,1395.651733
00:09.92,2267.006592,1395.090332
00:09.93,2253.728027,1394.548584
00:09.95,2240.419678,1394.027710
00:09.96,2227.081787,1393.530151
00:09.98,2213.714355,1393.056885
00:10.00,2200.317871,1392.610107
00:10.01,2186.892334,1392.190796
00:10.03,2173.437744,1391.799805
00:10.04,2159.954590,1391.437988
00:10.06,2146.442871,1391.107422
00:10.08,2132.902832,1390.808838
00:10.09,2119.334961,1390.543091
00:10.11,2105.739014,1390.310791
00:10.12,2092.115479,1390.112671
00:10.14,2078.464600,1389.949463
00:10.16,2064.786377,1389.821899
00:10.17,2051.081299,1389.730469
00:10.19,2037.349487,1389.675903
00:10.20,2023.591064,1389.658813
00:10.22,2009.806396,1389.679810
00:10.24,1995.995605,1389.739258
00:10.25,1982.158813,1389.837769
00:10.27,1968.296265,1389.975708
00:10.28,1954.407959,1390.152466
00:10.30,1940.494141,1390.368530
00:10.32,1926.555054,1390.624268
00:10.33,1912.590576,1390.919067
00:10.35,1898.599854,1391.244507
00:10.36,1884.582886,1391.600220
00:10.38,1870.539795,1391.986084
00:10.40,1856.470459,1392.400757
00:10.41,1842.374878,1392.843018
00:10.43,1828.252930,1393.311768
00:10.44,1814.104614,1393.805908
00:10.46,1799.929810,1394.323242
00:10.48,1785.728394,1394.861816
00:10.49,1771.500000,1395.418579
00:10.51,1757.244629,1395.991821
00:10.52,1742.962158,1396.578613
00:10.54,1728.652344,1397.176392
00:10.56,1714.315063,1397.782593
00:10.57,1699.950195,1398.393677
00:10.59,1685.557739,1399.007324
00:10.60,1671.137573,1399.621460
00:10.62,1656.689575,1400.232788
00:10.64,1642.213867,1400.839355
00:10.65,1627.710327,1401.438110
00:10.67,1613.179077,1402.026245
00:10.68,1598.620117,1402.602173
00:10.70,1584.033569,1403.163086
00:10.72,1569.419556,1403.706421
00:10.73,1554.778198,1404.230835
00:10.75,1540.109619,1404.733765
00:10.76,1525.413940,1405.213013
00:10.78,1510.691528,1405.666138
00:10.80,1495.942383,1406.092285
00:10.81,1481.166870,1406.489136
00:10.83,1466.365112,1406.855835
00:10.84,1451.537354,1407.190308
00:10.86,1436.684326,1407.487183
00:10.88,1421.806396,1407.744629
00:10.89,1406.903931,1407.960938
00:10.91,1391.977295,1408.134644
00:10.92,1377.026855,1408.264038
00:10.94,1362.052979,1408.347656
00:10.96,1347.056030,1408.383911
00:10.97,1332.036499,1408.371582
00:10.99,1316.994873,1408.308228
00:11.00,1301.931519,1408.192627
00:11.02,1286.847046,1408.022583
00:11.04,1271.741699,1407.797241
00:11.05,1256.616211,1407.514404
00:11.07,1241.815430,1407.183838
00:11.08,1227.338501,1406.805908
00:11.10,1213.184692,1406.381104
00:11.12,1199.353516,1405.909058
00:11.13,1185.843872,1405.391724
00:11.15,1172.653931,1404.834106
00:11.16,1159.801147,1404.196289
00:11.18,1147.273315,1403.500366
00:11.20,1135.069946,1402.746826
00:11.21,1123.192505,1401.932495
00:11.23,1111.638672,1401.061646
00:11.24,1100.410156,1400.130859
00:11.26,1089.504517,1399.145142
00:11.28,1078.921631,1398.104370
00:11.29,1068.663696,1397.005371
00:11.31,1058.728149,1395.853027
00:11.32,1049.114868,1394.648682
00:11.34,1039.825806,1393.390259
00:11.36,1030.858521,1392.082642
00:11.37,1022.212463,1390.728394
00:11.39,1013.887024,1389.330200
00:11.40,1005.623352,1387.845215
00:11.42,997.420227,1386.276367
00:11.44,989.278625,1384.624390
00:11.45,981.202637,1382.885498
00:11.47,973.190979,1381.063110
00:11.48,965.245117,1379.157104
00:11.50,957.366394,1377.167603
00:11.52,949.559082,1375.091797
00:11.53,941.824951,1372.929321
00:11.55,934.165283,1370.680908
00:11.56,926.578918,1368.349487
00:11.58,919.067688,1365.934937
00:11.60,911.636475,1363.434570
00:11.61,904.283875,1360.851562
00:11.63,897.014221,1358.184204
00:11.64,889.825928,1355.435547
00:11.66,882.720703,1352.606201
00:11.68,875.700195,1349.696533
00:11.69,868.766052,1346.707275
00:11.71,861.919800,1343.639160
00:11.72,855.108276,1340.457397
00:11.74,848.333252,1337.162354
00:11.76,841.595764,1333.755493
00:11.77,834.897644,1330.237183
00:11.79,828.239990,1326.608765
00:11.80,821.623962,1322.871338
00:11.82,815.102112,1319.066162
00:11.84,808.675415,1315.194580
00:11.85,802.295349,1311.215576
00:11.87,795.963806,1307.129395
00:11.88,789.681885,1302.937500
00:11.90,783.450745,1298.640869
00:11.92,777.272461,1294.239868
00:11.93,771.148193,1289.735840
00:11.95,765.124756,1285.176270
00:11.96,759.207825,1280.560303
00:11.98,753.353943,1275.841553
00:12.00,747.565002,1271.020752
00:12.01,741.842896,1266.098877
00:12.03,736.189575,1261.076782
00:12.04,730.610962,1255.954346
00:12.06,725.108887,1250.732666
00:12.08,719.729431,1245.463501
00:12.09,714.516663,1240.148071
00:12.11,709.412659,1234.733765
00:12.12,704.420715,1229.221924
00:12.14,699.540588,1223.614014
00:12.16,694.777161,1217.911621
00:12.17,690.134888,1212.116699
00:12.19,685.618225,1206.231445
00:12.20,681.232361,1200.258057
00:12.22,676.978333,1194.198608
00:12.24,672.866211,1188.056396
00:12.25,668.896423,1181.833984
00:12.27,665.074707,1175.534546
00:12.28,661.405273,1169.161743
00:12.30,657.889404,1162.718140
00:12.32,654.531250,1156.207764
00:12.33,651.335815,1149.634766
00:12.35,648.306763,1143.003540
00:12.36,645.444885,1136.317017
00:12.38,642.756409,1129.581421
00:12.40,640.240967,1122.799683
00:12.41,637.905518,1115.978516
00:12.43,635.749329,1109.121094
00:12.44,633.774353,1102.232178
00:12.46,631.982483,1095.316772
00:12.48,630.375610,1088.379883
00:12.49,628.955383,1081.426514
00:12.51,627.723450,1074.461914
00:12.52,626.681335,1067.491455
00:12.54,625.836853,1060.526245
00:12.56,625.186707,1053.568359
00:12.57,624.728699,1046.620239
00:12.59,624.463989,1039.687622
00:12.60,624.388916,1032.772339
00:12.62,624.505371,1025.882324
00:12.64,624.808105,1019.018250
00:12.65,625.295044,1012.183777
00:12.67,625.962830,1005.382019
00:12.68,626.803894,998.612122
00:12.70,627.814636,991.876465
00:12.72,628.987915,985.173767
00:12.73,630.322205,978.508545
00:12.75,631.813477,971.882019
00:12.76,633.455505,965.292236
00:12.78,635.245300,958.740723
00:12.80,637.179138,952.228333
00:12.81,639.253906,945.755981
