Times,I Value,J Value
00:02.49,3031.597412,668.671143
00:02.51,3038.559814,668.666138
00:02.52,3045.561035,668.643738
00:02.54,3052.601074,668.604370
00:02.56,3059.679688,668.548340
00:02.57,3066.797119,668.474792
00:02.59,3073.952881,668.382935
00:02.60,3081.146973,668.273315
00:02.62,3088.379395,668.146240
00:02.64,3095.650146,668.000793
00:02.65,3102.959229,667.837463
00:02.67,3110.306152,667.655396
00:02.68,3117.691162,667.455017
00:02.70,3125.114014,667.235413
00:02.72,3132.574707,666.997131
00:02.73,3140.073242,666.739197
00:02.75,3147.609375,666.462158
00:02.76,3155.183105,666.165100
00:02.78,3162.794189,665.848511
00:02.80,3170.442627,665.511597
00:02.81,3178.128418,665.154724
00:02.83,3185.851318,664.777100
00:02.84,3193.611328,664.379150
00:02.86,3201.408203,663.960083
00:02.88,3209.241943,663.520325
00:02.89,3217.112549,663.059021
00:02.91,3225.019775,662.576660
00:02.92,3232.963623,662.072449
00:02.94,3240.943848,661.546753
00:02.96,3248.960449,660.998840
00:02.97,3257.013184,660.427979
00:02.99,3265.102051,659.834656
00:03.00,3273.227051,659.219238
00:03.02,3281.387939,658.580933
00:03.04,3289.584717,657.920166
00:03.05,3297.817139,657.236084
00:03.07,3306.085205,656.529175
00:03.08,3314.388916,655.798645
00:03.10,3322.727783,655.043823
00:03.12,3331.102051,654.265137
00:03.13,3339.511475,653.462952
00:03.15,3347.956055,652.636475
00:03.16,3356.435303,651.785034
00:03.18,3364.949463,650.909119
00:03.20,3373.499512,650.016602
00:03.21,3382.085449,649.107361
00:03.23,3390.707520,648.182312
00:03.24,3399.365234,647.241150
00:03.26,3408.058838,646.284729
00:03.28,3416.788574,645.313782
00:03.29,3425.554443,644.330078
00:03.31,3434.356445,643.334106
00:03.32,3443.194824,642.327576
00:03.34,3452.069580,641.311829
00:03.36,3460.980957,640.288269
00:03.37,3469.929199,639.258179
00:03.39,3478.914307,638.223877
00:03.40,3487.936279,637.186279
00:03.42,3496.995605,636.147461
00:03.44,3506.092041,635.108276
00:03.45,3515.225830,634.070618
00:03.47,3524.396973,633.036194
00:03.48,3533.605469,632.006714
00:03.50,3542.851562,630.983643
00:03.52,3552.134766,629.963013
00:03.53,3561.455566,628.950989
00:03.55,3570.813965,627.948853
00:03.56,3580.209961,626.957886
00:03.58,3589.643311,625.978210
00:03.60,3599.114014,625.011108
00:03.61,3608.622070,624.053345
00:03.63,3618.167480,623.109497
00:03.64,3627.750000,622.180725
00:03.66,3637.369873,621.268005
00:03.68,3647.026855,620.371277
00:03.69,3656.720947,619.491516
00:03.71,3666.451904,618.625366
00:03.72,3676.219727,617.777161
00:03.74,3686.024414,616.947937
00:03.76,3695.865723,616.137390
00:03.77,3705.743408,615.346497
00:03.79,3715.657715,614.574951
00:03.80,3725.608398,613.823669
00:03.82,3735.595215,613.093567
00:03.84,3745.618164,612.384216
00:03.85,3755.677002,611.700989
00:03.87,3765.771484,611.044373
00:03.88,3775.899902,610.427002
00:03.90,3786.063232,609.841187
00:03.92,3796.261230,609.288208
00:03.93,3806.493164,608.775024
00:03.95,3816.758545,608.303528
00:03.96,3827.057617,607.871216
00:03.98,3837.389893,607.480164
00:04.00,3847.754150,607.137939
00:04.01,3858.149902,606.847168
00:04.03,3868.232910,606.616211
00:04.04,3878.003418,606.441223
00:04.06,3887.459473,606.328369
00:04.08,3896.601318,606.272827
00:04.09,3905.427490,606.278748
00:04.11,3913.939209,606.340637
00:04.12,3922.134766,606.460999
00:04.14,3930.360840,606.643799
00:04.16,3938.616943,606.889771
00:04.17,3946.902832,607.198486
00:04.19,3955.217529,607.570862
00:04.20,3963.560791,608.007629
00:04.22,3971.931885,608.508423
00:04.24,3980.330566,609.074036
00:04.25,3988.756104,609.704163
00:04.27,3997.208008,610.399658
00:04.28,4005.686035,611.160156
00:04.30,4014.189453,611.986572
00:04.32,4022.717773,612.878601
00:04.33,4031.270264,613.837158
00:04.35,4039.846680,614.861877
00:04.36,4048.116211,615.908936
00:04.38,4056.079590,616.976013
00:04.40,4064.066406,618.110107
00:04.41,4072.076172,619.310791
00:04.43,4080.108398,620.577698
00:04.44,4088.161133,621.914368
00:04.46,4096.235840,623.316345
00:04.48,4104.330078,624.788330
00:04.49,4112.363770,626.337402
00:04.51,4120.344238,627.952942
00:04.52,4128.273438,629.632324
00:04.54,4136.146973,631.379883
00:04.56,4143.966309,633.193481
00:04.57,4151.729492,635.074524
00:04.59,4159.432129,637.027344
00:04.60,4167.075195,639.050293
00:04.62,4174.656250,641.145691
00:04.64,4182.173340,643.314514
00:04.65,4189.626465,645.555542
00:04.67,4197.013184,647.870422
00:04.68,4204.331543,650.259766
00:04.70,4211.579102,652.724976
00:04.72,4218.753906,655.266235
00:04.73,4225.854004,657.883667
00:04.75,4232.879883,660.575317
00:04.76,4239.826660,663.343872
00:04.78,4246.752930,666.218811
00:04.80,4253.656250,669.200500
00:04.81,4260.535156,672.289062
00:04.83,4267.387695,675.483826
00:04.84,4274.212402,678.784241
00:04.86,4281.008301,682.189819
00:04.88,4287.720703,685.661987
00:04.89,4294.349121,689.199463
00:04.91,4300.943848,692.841003
00:04.92,4307.508301,696.582947
00:04.94,4314.041504,700.424316
00:04.96,4320.538574,704.366638
00:04.97,4326.952637,708.364746
00:04.99,4333.282715,712.417725
00:05.00,4339.524902,716.526917
00:05.02,4345.727539,720.734253
00:05.04,4351.894531,725.035889
00:05.05,4358.020996,729.433472
00:05.07,4364.106934,733.925415
00:05.08,4370.151367,738.511047
00:05.10,4376.154297,743.188904
00:05.12,4382.114258,747.958496
00:05.13,4388.031250,752.818481
00:05.15,4393.900391,757.770203
00:05.16,4399.725586,762.810425
00:05.18,4405.500977,767.940491
00:05.20,4411.225098,773.160278
00:05.21,4416.829590,778.475769
00:05.23,4422.301758,783.836731
00:05.24,4427.635742,789.241699
00:05.26,4432.828125,794.689514
00:05.28,4437.878418,800.179321
00:05.29,4442.818359,805.764038
00:05.31,4447.642090,811.442627
00:05.32,4452.342773,817.213684
00:05.34,4456.913574,823.075439
00:05.36,4461.347168,829.025513
00:05.37,4465.641113,835.061768
00:05.39,4469.789062,841.181152
00:05.40,4473.783203,847.380371
00:05.42,4477.617188,853.655396
00:05.44,4481.284668,860.001770
00:05.45,4484.782227,866.416321
00:05.47,4488.103516,872.893799
00:05.48,4491.243164,879.428711
00:05.50,4494.195801,886.015381
00:05.52,4496.961426,892.649902
00:05.53,4499.534668,899.326294
00:05.55,4501.911621,906.038269
00:05.56,4504.084473,912.776855
00:05.58,4506.053711,919.537842
00:05.60,4507.816406,926.314514
00:05.61,4509.369629,933.099915
00:05.63,4510.711914,939.887329
00:05.64,4511.844238,946.672668
00:05.66,4512.761719,953.445923
00:05.68,4513.462402,960.199646
00:05.69,4513.948730,966.929993
00:05.71,4514.225586,973.636536
00:05.72,4514.291016,980.309753
00:05.74,4514.150391,986.947693
00:05.76,4513.806641,993.546082
00:05.77,4513.263672,1000.101074
00:05.79,4512.529785,1006.613586
00:05.80,4511.610840,1013.081238
00:05.82,4510.515625,1019.506287
00:05.84,4509.247559,1025.884155
00:05.85,4507.811035,1032.213623
00:05.87,4506.214355,1038.497437
00:05.88,4504.465820,1044.738892
00:05.90,4502.566895,1050.934204
00:05.92,4500.521973,1057.083130
00:05.93,4498.336914,1063.188599
00:05.95,4496.016113,1069.250610
00:05.96,4493.563965,1075.269775
00:05.98,4490.983398,1081.245850
00:06.00,4488.275879,1087.175781
00:06.01,4485.447266,1093.063477
00:06.03,4482.500000,1098.908936
00:06.04,4479.437012,1104.712280
00:06.06,4476.261719,1110.474121
00:06.08,4472.978027,1116.197510
00:06.09,4469.585938,1121.879395
00:06.11,4466.087891,1127.519165
00:06.12,4462.487793,1133.120728
00:06.14,4458.787109,1138.683105
00:06.16,4454.985352,1144.202637
00:06.17,4451.086426,1149.682983
00:06.19,4447.091797,1155.123779
00:06.20,4443.000977,1160.521118
00:06.22,4438.817383,1165.878296
00:06.24,4434.542480,1171.194824
00:06.25,4430.176758,1176.470215
00:06.27,4425.719727,1181.699951
00:06.28,4421.172852,1186.883545
00:06.30,4416.538086,1192.023315
00:06.32,4411.814453,1197.114624
00:06.33,4407.005371,1202.160767
00:06.35,4402.111328,1207.161011
00:06.36,4397.134277,1212.117676
00:06.38,4392.073730,1217.026123
00:06.40,4386.932129,1221.889648
00:06.41,4381.710449,1226.708496
00:06.43,4376.409668,1231.481934
00:06.44,4371.030762,1236.210327
00:06.46,4365.576172,1240.896484
00:06.48,4360.045410,1245.537476
00:06.49,4354.440918,1250.137085
00:06.51,4348.763672,1254.694824
00:06.52,4343.014648,1259.211182
00:06.54,4337.194336,1263.686523
00:06.56,4331.304199,1268.121216
00:06.57,4325.344727,1272.515259
00:06.59,4319.316895,1276.868896
00:06.60,4313.223145,1281.186890
00:06.62,4307.062988,1285.465942
00:06.64,4300.837891,1289.709717
00:06.65,4294.548340,1293.915649
00:06.67,4288.253418,1298.057251
00:06.68,4281.954102,1302.134766
00:06.70,4275.650879,1306.148560
00:06.72,4269.344238,1310.099731
00:06.73,4262.977051,1314.018799
00:06.75,4256.550293,1317.906860
00:06.76,4250.064453,1321.764648
00:06.78,4243.570801,1325.526611
00:06.80,4236.853516,1328.174194
00:06.81,4230.167480,1330.831787
00:06.83,4223.449219,1333.518188
00:06.84,4216.697754,1336.229980
00:06.86,4209.908203,1338.956055
00:06.88,4203.079590,1341.693970
00:06.89,4196.209961,1344.438477
00:06.91,4189.297852,1347.184448
00:06.92,4182.342285,1349.928345
00:06.94,4175.341797,1352.666504
00:06.96,4168.357422,1355.374146
00:06.97,4161.385742,1358.040649
00:06.99,4154.366699,1360.440186
00:07.00,4147.305176,1362.839111
00:07.02,4140.200195,1365.233521
00:07.04,4133.050781,1367.620972
00:07.05,4125.919434,1369.980347
00:07.07,4118.805664,1372.309570
00:07.08,4111.700684,1374.571411
00:07.10,4104.574219,1376.639771
00:07.12,4097.395996,1378.659668
00:07.13,4090.160889,1380.596313
00:07.15,4082.880371,1382.510010
00:07.16,4075.550293,1384.409180
00:07.18,4068.180664,1386.313843
00:07.20,4060.772705,1388.191040
00:07.21,4053.323975,1390.061035
00:07.23,4045.832275,1391.914429
00:07.24,4038.296143,1393.744751
00:07.26,4030.715088,1395.544312
00:07.28,4023.081299,1397.273804
00:07.29,4015.403320,1398.971191
00:07.31,4007.680908,1400.637207
00:07.32,3999.914307,1402.268433
00:07.34,3992.103516,1403.862793
00:07.36,3984.248779,1405.417114
00:07.37,3976.350342,1406.933716
00:07.39,3968.408447,1408.405151
00:07.40,3960.423340,1409.834106
00:07.42,3952.395264,1411.216553
00:07.44,3944.314209,1412.466797
00:07.45,3936.190186,1413.669067
00:07.47,3928.026367,1414.839111
00:07.48,3919.822754,1415.975952
00:07.50,3911.580322,1417.090576
00:07.52,3903.297607,1418.165649
00:07.53,3894.976562,1419.213135
00:07.55,3886.615479,1420.216431
00:07.56,3878.214600,1421.176636
00:07.58,3869.773926,1422.097900
00:07.60,3861.294189,1422.976685
00:07.61,3852.775391,1423.813843
00:07.63,3844.218018,1424.610107
00:07.64,3835.622070,1425.366333
00:07.66,3826.988037,1426.084229
00:07.68,3818.315918,1426.764160
00:07.69,3809.605957,1427.406738
00:07.71,3800.858398,1428.013428
00:07.72,3792.073486,1428.585693
00:07.74,3783.251221,1429.123657
00:07.76,3774.392090,1429.628662
00:07.77,3765.495850,1430.101807
00:07.79,3756.562988,1430.542969
00:07.80,3747.593506,1430.953247
00:07.82,3738.587402,1431.333740
00:07.84,3729.544922,1431.685303
00:07.85,3720.466309,1432.007568
00:07.87,3711.351562,1432.301514
00:07.88,3702.200928,1432.567871
00:07.90,3693.014404,1432.807373
00:07.92,3683.792236,1433.019409
00:07.93,3674.534668,1433.204834
00:07.95,3665.241699,1433.364258
00:07.96,3655.913330,1433.498169
00:07.98,3646.549805,1433.605957
00:08.00,3637.156250,1433.499268
00:08.01,3627.732422,1433.171631
00:08.03,3618.273438,1432.830200
00:08.04,3608.779785,1432.451782
00:08.06,3599.251465,1432.035522
00:08.08,3589.689209,1431.561523
00:08.09,3580.091797,1431.071655
00:08.11,3570.459717,1430.547119
00:08.12,3560.793457,1429.969849
00:08.14,3551.081299,1429.392334
00:08.16,3541.343262,1428.827271
00:08.17,3531.569336,1428.270752
00:08.19,3521.759521,1427.722290
00:08.20,3511.914062,1427.180054
00:08.22,3502.032959,1426.642578
00:08.24,3492.116455,1426.107178
00:08.25,3482.164551,1425.572754
00:08.27,3472.177490,1425.036865
00:08.28,3462.155518,1424.498535
00:08.30,3452.098633,1423.955566
00:08.32,3442.007080,1423.406006
00:08.33,3431.880859,1422.847900
00:08.35,3421.720459,1422.279663
00:08.36,3411.525879,1421.699585
00:08.38,3401.297363,1421.106079
00:08.40,3391.035156,1420.497681
00:08.41,3380.739502,1419.873047
00:08.43,3370.409668,1419.239624
00:08.44,3360.045898,1418.596924
00:08.46,3349.648193,1417.943115
00:08.48,3339.216797,1417.278809
00:08.49,3328.751709,1416.603271
00:08.51,3318.252686,1415.917236
00:08.52,3307.720215,1415.219971
00:08.54,3297.154053,1414.513184
00:08.56,3286.553955,1413.801514
00:08.57,3275.920166,1413.081909
00:08.59,3265.252441,1412.355713
00:08.60,3254.551025,1411.624268
00:08.62,3243.815674,1410.889893
00:08.64,3233.046143,1410.153687
00:08.65,3222.242432,1409.422119
00:08.67,3211.404541,1408.695923
00:08.68,3200.532471,1407.977905
00:08.70,3189.626221,1407.269653
00:08.72,3178.685791,1406.569336
00:08.73,3167.711426,1405.882935
00:08.75,3156.702881,1405.212891
00:08.76,3145.660400,1404.561401
00:08.78,3134.583984,1403.930664
00:08.80,3123.473877,1403.322754
00:08.81,3112.330322,1402.740723
00:08.83,3101.153320,1402.186279
00:08.84,3089.943359,1401.662231
00:08.86,3078.700439,1401.170166
00:08.88,3067.425049,1400.712646
00:08.89,3056.117676,1400.292236
00:08.91,3044.778320,1399.910156
00:08.92,3033.407715,1399.568848
00:08.94,3022.006104,1399.270386
00:08.96,3010.573975,1399.016968
00:08.97,2999.111816,1398.810669
00:08.99,2987.620117,1398.653320
00:09.00,2976.099365,1398.545776
00:09.02,2964.550049,1398.489868
00:09.04,2952.972656,1398.487305
00:09.05,2941.365723,1398.526123
00:09.07,2929.729492,1398.607422
00:09.08,2918.063721,1398.727783
00:09.10,2906.369141,1398.891724
00:09.12,2894.645752,1399.098145
00:09.13,2882.893555,1399.345825
00:09.15,2871.111816,1399.628174
00:09.16,2859.300537,1399.943481
00:09.18,2847.459473,1400.288940
00:09.20,2835.588379,1400.660889
00:09.21,2823.686768,1401.057007
00:09.23,2811.755127,1401.478394
00:09.24,2799.792969,1401.920654
00:09.26,2787.799805,1402.380737
00:09.28,2775.775635,1402.854492
00:09.29,2763.720215,1403.338135
00:09.31,2751.633301,1403.829224
00:09.32,2739.514893,1404.324097
00:09.34,2727.364990,1404.819458
00:09.36,2715.183350,1405.316528
00:09.37,2702.970215,1405.807739
00:09.39,2690.725342,1406.290161
00:09.40,2678.448730,1406.762085
00:09.42,2666.140625,1407.220825
00:09.44,2653.801025,1407.663940
00:09.45,2641.430176,1408.088867
00:09.47,2629.028076,1408.494507
00:09.48,2616.594971,1408.878418
00:09.50,2604.131104,1409.238525
00:09.52,2591.636475,1409.573853
00:09.53,2579.111572,1409.882202
00:09.55,2566.556396,1410.162842
00:09.56,2553.971191,1410.413696
00:09.58,2541.356201,1410.634155
00:09.60,2528.711670,1410.823486
00:09.61,2516.037842,1410.979736
00:09.63,2503.334717,1411.102295
00:09.64,2490.602783,1411.190674
00:09.66,2477.842285,1411.244263
00:09.68,2465.053223,1411.262329
00:09.69,2452.236084,1411.243408
00:09.71,2439.390869,1411.187012
00:09.72,2426.517822,1411.093750
00:09.74,2413.617188,1410.963257
00:09.76,2400.688965,1410.795166
00:09.77,2387.733398,1410.588989
00:09.79,2374.750488,1410.344238
00:09.80,2361.740723,1410.060669
00:09.82,2348.702881,1409.748047
00:09.84,2335.636963,1409.405396
00:09.85,2322.543213,1409.034302
00:09.87,2309.421387,1408.634766
00:09.88,2296.271729,1408.208130
00:09.90,2283.093994,1407.755615
00:09.92,2269.887939,1407.279541
00:09.93,2256.653809,1406.780762
00:09.95,2243.391113,1406.262573
00:09.96,2230.099854,1405.726685
00:09.98,2216.779785,1405.175049
00:10.00,2203.430908,1404.610352
00:10.01,2190.052979,1404.035400
00:10.03,2176.645996,1403.452637
00:10.04,2163.209717,1402.864502
00:10.06,2149.744141,1402.273315
00:10.08,2136.249268,1401.681396
00:10.09,2122.724854,1401.091919
00:10.11,2109.171143,1400.506714
00:10.12,2095.587891,1399.928955
00:10.14,2081.975342,1399.360229
00:10.16,2068.333496,1398.803467
00:10.17,2054.662354,1398.261353
00:10.19,2040.962036,1397.735229
00:10.20,2027.232666,1397.227661
00:10.22,2013.474365,1396.739990
00:10.24,1999.687378,1396.274536
00:10.25,1985.871826,1395.833618
00:10.27,1972.027832,1395.418213
00:10.28,1958.155640,1395.030518
00:10.30,1944.255493,1394.671387
00:10.32,1930.327637,1394.343018
00:10.33,1916.372192,1394.046021
00:10.35,1902.389404,1393.781372
00:10.36,1888.379517,1393.551025
00:10.38,1874.342773,1393.355591
00:10.40,1860.279419,1393.195801
00:10.41,1846.189697,1393.072388
00:10.43,1832.073853,1392.987061
00:10.44,1817.932129,1392.940430
00:10.46,1803.764893,1392.932983
00:10.48,1789.572266,1392.965332
00:10.49,1775.354370,1393.037842
00:10.51,1761.111328,1393.149902
00:10.52,1746.843384,1393.302124
00:10.54,1732.550659,1393.494873
00:10.56,1718.233398,1393.728516
00:10.57,1703.891724,1394.003540
00:10.59,1689.524414,1394.310303
00:10.60,1675.131836,1394.649658
00:10.62,1660.713867,1395.021240
00:10.64,1646.270630,1395.423706
00:10.65,1631.801880,1395.855835
00:10.67,1617.307617,1396.316406
00:10.68,1602.787720,1396.803101
00:10.70,1588.242065,1397.313843
00:10.72,1573.670410,1397.846558
00:10.73,1559.072632,1398.399414
00:10.75,1544.448608,1398.969360
00:10.76,1529.798096,1399.553589
00:10.78,1515.121094,1400.150635
00:10.80,1500.417236,1400.756714
00:10.81,1485.686523,1401.369385
00:10.83,1470.928955,1401.986206
00:10.84,1456.144287,1402.603882
00:10.86,1441.332520,1403.220337
00:10.88,1426.493652,1403.832397
00:10.89,1411.627686,1404.438110
00:10.91,1396.734619,1405.034546
00:10.92,1381.814575,1405.618896
00:10.94,1366.867554,1406.188477
00:10.96,1351.893677,1406.740723
00:10.97,1336.893066,1407.274170
00:10.99,1321.865845,1407.786255
00:11.00,1306.812256,1408.274658
00:11.02,1291.732422,1408.737183
00:11.04,1276.626587,1409.172729
00:11.05,1261.494873,1409.578979
00:11.07,1246.681030,1409.947510
00:11.08,1232.184814,1410.278198
00:11.10,1218.006226,1410.570801
00:11.12,1204.145142,1410.824341
00:11.13,1190.601440,1411.038818
00:11.15,1177.374390,1411.223511
00:11.16,1164.463745,1411.379272
00:11.18,1151.885620,1411.450195
00:11.20,1139.628540,1411.468140
00:11.21,1127.693481,1411.428589
00:11.23,1116.080322,1411.331787
00:11.24,1104.787598,1411.181763
00:11.26,1093.816406,1410.973755
00:11.28,1083.166504,1410.707031
00:11.29,1072.837280,1410.381348
00:11.31,1062.828369,1409.996826
00:11.32,1053.139526,1409.552734
00:11.34,1043.770508,1409.049194
00:11.36,1034.720947,1408.486694
00:11.37,1025.990356,1407.866089
00:11.39,1017.578369,1407.188599
00:11.40,1009.484314,1406.455933
00:11.42,1001.437683,1405.646240
00:11.44,993.439453,1404.759033
00:11.45,985.490662,1403.794312
00:11.47,977.592712,1402.750854
00:11.48,969.746948,1401.627930
00:11.50,961.954773,1400.424805
00:11.52,954.217590,1399.141113
00:11.53,946.536743,1397.776489
00:11.55,938.913635,1396.330688
00:11.56,931.349976,1394.802612
00:11.58,923.847168,1393.192505
00:11.60,916.430664,1391.477295
00:11.61,909.088989,1389.668335
00:11.63,901.824219,1387.765625
00:11.64,894.638855,1385.768677
00:11.66,887.476501,1383.649902
00:11.68,880.336792,1381.411621
00:11.69,873.223206,1379.052246
00:11.71,866.139954,1376.569824
00:11.72,859.090576,1373.963501
00:11.74,852.078674,1371.232666
00:11.76,845.107788,1368.376709
00:11.77,838.178711,1365.396606
00:11.79,831.295044,1362.291992
00:11.80,824.461121,1359.061890
00:11.82,817.680603,1355.706299
00:11.84,810.953430,1352.227295
00:11.85,804.283264,1348.624756
00:11.87,797.673767,1344.898682
00:11.88,791.127808,1341.050049
00:11.90,783.704712,1337.803467
00:11.92,775.474792,1335.102539
00:11.93,767.512390,1332.125854
00:11.95,759.771423,1328.997314
00:11.96,752.211975,1325.673584
00:11.98,744.838928,1322.160767
00:12.00,737.657227,1318.464722
00:12.01,730.669739,1314.591919
00:12.03,723.878296,1310.548706
00:12.04,717.283875,1306.341309
00:12.06,710.886292,1301.976074
00:12.08,704.688721,1297.459473
00:12.09,698.601074,1292.843384
00:12.11,692.633118,1288.126099
00:12.12,686.837219,1283.282715
00:12.14,681.226990,1278.310425
00:12.16,675.820618,1273.206909
00:12.17,670.612671,1267.979004
00:12.19,665.754150,1262.564209
00:12.20,661.076416,1257.044067
00:12.22,656.572632,1251.424072
00:12.24,652.241760,1245.709717
00:12.25,648.089722,1239.909424
00:12.27,644.104736,1234.024658
00:12.28,640.282410,1228.059692
00:12.30,636.620972,1222.017944
00:12.32,633.117615,1215.903320
00:12.33,629.770874,1209.719360
00:12.35,626.579529,1203.469360
00:12.36,623.543457,1197.156738
00:12.38,620.661499,1190.785034
00:12.40,617.933777,1184.357422
00:12.41,615.361572,1177.877197
00:12.43,612.945923,1171.348022
00:12.44,610.682983,1164.771851
00:12.46,608.574280,1158.151978
00:12.48,606.621094,1151.491943
00:12.49,604.825867,1144.795532
00:12.51,603.189575,1138.066528
00:12.52,601.713440,1131.308716
00:12.54,600.398499,1124.526001
00:12.56,599.243286,1117.720093
00:12.57,598.252563,1110.897461
00:12.59,597.428284,1104.062256
00:12.60,596.767517,1097.216187
00:12.62,596.272278,1090.363647
00:12.64,595.943420,1083.508789
00:12.65,595.782471,1076.656128
00:12.67,595.788452,1069.809448
00:12.68,595.956726,1062.969360
00:12.70,596.307922,1056.161621
00:12.72,596.828491,1049.375732
00:12.73,597.516113,1042.614990
00:12.75,598.365723,1035.879272
00:12.76,599.377319,1029.174683
00:12.78,600.546631,1022.501099
00:12.80,601.871216,1015.861328
