Times,I Value,J Value
00:02.49,3031.597412,668.671143
00:02.51,3038.559814,668.666138
00:02.52,3045.561035,668.643738
00:02.54,3052.601074,668.604370
00:02.56,3059.679688,668.548340
00:02.57,3066.797119,668.474792
00:02.59,3073.952881,668.382935
00:02.60,3081.146973,668.273315
00:02.62,3088.379395,668.146240
00:02.64,3095.650146,668.000793
00:02.65,3102.959229,667.837463
00:02.67,3110.306152,667.655396
00:02.68,3117.691162,667.455017
00:02.70,3125.114014,667.235413
00:02.72,3132.574707,666.997131
00:02.73,3140.073242,666.739197
00:02.75,3147.609375,666.462158
00:02.76,3155.183105,666.165100
00:02.78,3162.794189,665.848511
00:02.80,3170.442627,665.511597
00:02.81,3178.128418,665.154724
00:02.83,3185.851318,664.777100
00:02.84,3193.611328,664.379150
00:02.86,3201.408203,663.960083
00:02.88,3209.241943,663.520325
00:02.89,3217.112549,663.059021
00:02.91,3225.019775,662.576660
00:02.92,3232.963623,662.072449
00:02.94,3240.943848,661.546753
00:02.96,3248.960449,660.998840
00:02.97,3257.013184,660.427979
00:02.99,3265.102051,659.834656
00:03.00,3273.227051,659.219238
00:03.02,3281.387939,658.580933
00:03.04,3289.584717,657.920166
00:03.05,3297.817139,657.236084
00:03.07,3306.085205,656.529175
00:03.08,3314.388916,655.798645
00:03.10,3322.727783,655.043823
00:03.12,3331.102051,654.265137
00:03.13,3339.511475,653.462952
00:03.15,3347.956055,652.636475
00:03.16,3356.435303,651.785034
00:03.18,3364.949463,650.909119
00:03.20,3373.499512,650.016602
00:03.21,3382.085449,649.107361
00:03.23,3390.707520,648.182312
00:03.24,3399.365234,647.241150
00:03.26,3408.058838,646.284729
00:03.28,3416.788574,645.313782
00:03.29,3425.554443,644.330078
00:03.31,3434.356445,643.334106
00:03.32,3443.194824,642.327576
00:03.34,3452.069580,641.311829
00:03.36,3460.980957,640.288269
00:03.37,3469.929199,639.258179
00:03.39,3478.914307,638.223877
00:03.40,3487.936279,637.186279
00:03.42,3496.995605,636.147461
00:03.44,3506.092041,635.108276
00:03.45,3515.225830,634.070618
00:03.47,3524.396973,633.036194
00:03.48,3533.605469,632.006714
00:03.50,3542.851562,630.983643
00:03.52,3552.134766,629.963013
00:03.53,3561.455566,628.950989
00:03.55,3570.813965,627.948853
00:03.56,3580.209961,626.957886
00:03.58,3589.643311,625.978210
00:03.60,3599.114014,625.011108
00:03.61,3608.622070,624.053345
00:03.63,3618.167480,623.109497
00:03.64,3627.750000,622.180725
00:03.66,3637.369873,621.268005
00:03.68,3647.026855,620.371277
00:03.69,3656.720947,619.491516
00:03.71,3666.451904,618.625366
00:03.72,3676.219727,617.777161
00:03.74,3686.024414,616.947937
00:03.76,3695.865723,616.137390
00:03.77,3705.743408,615.346497
00:03.79,3715.657715,614.574951
00:03.80,3725.608398,613.823669
00:03.82,3735.595215,613.093567
00:03.84,3745.618164,612.384216
00:03.85,3755.677002,611.700989
00:03.87,3765.771484,611.044373
00:03.88,3775.899902,610.427002
00:03.90,3786.063232,609.841187
00:03.92,3796.261230,609.288208
00:03.93,3806.493164,608.775024
00:03.95,3816.758545,608.303528
00:03.96,3827.057617,607.871216
00:03.98,3837.389893,607.480164
00:04.00,3847.754150,607.137939
00:04.01,3858.149902,606.847168
00:04.03,3868.232910,606.616211
00:04.04,3878.003418,606.441223
00:04.06,3887.459473,606.328369
00:04.08,3896.601318,606.272827
00:04.09,3905.427490,606.278748
00:04.11,3913.939209,606.340637
00:04.12,3922.134766,606.460999
00:04.14,3930.360840,606.643799
00:04.16,3938.616943,606.889771
00:04.17,3946.902832,607.198486
00:04.19,3955.217529,607.570862
00:04.20,3963.560791,608.007629
00:04.22,3971.931885,608.508423
00:04.24,3980.330566,609.074036
00:04.25,3988.756104,609.704163
00:04.27,3997.208008,610.399658
00:04.28,4005.686035,611.160156
00:04.30,4014.189453,611.986572
00:04.32,4022.717773,612.878601
00:04.33,4031.270264,613.837158
00:04.35,4039.846680,614.861877
00:04.36,4048.116211,615.908936
00:04.38,4056.079590,616.976013
00:04.40,4064.066406,618.110107
00:04.41,4072.076172,619.310791
00:04.43,4080.108398,620.577698
00:04.44,4088.161133,621.914368
00:04.46,4096.235840,623.316345
00:04.48,4104.330078,624.788330
00:04.49,4112.363770,626.337402
00:04.51,4120.344238,627.952942
00:04.52,4128.273438,629.632324
00:04.54,4136.146973,631.379883
00:04.56,4143.966309,633.193481
00:04.57,4151.729492,635.074524
00:04.59,4159.432129,637.027344
00:04.60,4167.075195,639.050293
00:04.62,4174.656250,641.145691
00:04.64,4182.173340,643.314514
00:04.65,4189.626465,645.555542
00:04.67,4197.013184,647.870422
00:04.68,4204.331543,650.259766
00:04.70,4211.579102,652.724976
00:04.72,4218.753906,655.266235
00:04.73,4225.854004,657.883667
00:04.75,4232.879883,660.575317
00:04.76,4239.826660,663.343872
00:04.78,4246.752930,666.218811
00:04.80,4253.656250,669.200500
00:04.81,4260.535156,672.289062
00:04.83,4267.387695,675.483826
00:04.84,4274.212402,678.784241
00:04.86,4281.008301,682.189819
00:04.88,4287.720703,685.661987
00:04.89,4294.349121,689.199463
00:04.91,4300.943848,692.841003
00:04.92,4307.508301,696.582947
00:04.94,4314.041504,700.424316
00:04.96,4320.538574,704.366638
00:04.97,4326.952637,708.364746
00:04.99,4333.282715,712.417725
00:05.00,4339.524902,716.526917
00:05.02,4345.727539,720.734253
00:05.04,4351.894531,725.035889
00:05.05,4358.020996,729.433472
00:05.07,4364.106934,733.925415
00:05.08,4370.151367,738.511047
00:05.10,4376.154297,743.188904
00:05.12,4382.114258,747.958496
00:05.13,4388.031250,752.818481
00:05.15,4393.900391,757.770203
00:05.16,4399.725586,762.810425
00:05.18,4405.500977,767.940491
00:05.20,4411.225098,773.160278
00:05.21,4416.829590,778.475769
00:05.23,4422.301758,783.836731
00:05.24,4427.635742,789.241699
00:05.26,4432.832031,794.689514
00:05.28,4437.886719,800.179443
00:05.29,4442.830566,805.764343
00:05.31,4447.658203,811.443176
00:05.32,4452.366699,817.214966
00:05.34,4456.945801,823.077209
00:05.36,4461.393066,829.028198
00:05.37,4465.702148,835.065552
00:05.39,4469.865234,841.186462
00:05.40,4473.875977,847.387268
00:05.42,4477.727539,853.664185
00:05.44,4481.417480,860.014221
00:05.45,4484.938965,866.432861
00:05.47,4488.287109,872.915100
00:05.48,4491.456055,879.455811
00:05.50,4494.443848,886.051208
00:05.52,4497.242676,892.693665
00:05.53,4499.851074,899.379211
00:05.55,4502.264648,906.101685
00:05.56,4504.480469,912.854858
00:05.58,4506.494629,919.632324
00:05.60,4508.304199,926.427368
00:05.61,4509.906250,933.233215
00:05.63,4511.298828,940.043152
00:05.64,4512.479492,946.850159
00:05.66,4513.446777,953.647278
00:05.68,4514.199707,960.427612
00:05.69,4514.735840,967.183594
00:05.71,4515.085449,973.935120
00:05.72,4515.235840,980.668030
00:05.74,4515.186035,987.374817
00:05.76,4514.943359,994.054749
00:05.77,4514.510254,1000.704712
00:05.79,4513.896484,1007.326111
00:05.80,4513.108398,1013.918030
00:05.82,4512.152832,1020.480225
00:05.84,4511.036133,1027.012939
00:05.85,4509.764160,1033.516235
00:05.87,4508.346191,1039.993896
00:05.88,4506.788086,1046.446777
00:05.90,4505.095215,1052.875854
00:05.92,4503.272949,1059.282471
00:05.93,4501.325684,1065.667725
00:05.95,4499.259277,1072.033325
00:05.96,4497.080078,1078.382935
00:05.98,4494.789551,1084.714966
00:06.00,4492.394043,1091.033447
00:06.01,4489.895020,1097.337036
00:06.03,4487.297852,1103.629395
00:06.04,4484.603516,1109.908936
00:06.06,4481.817871,1116.179810
00:06.08,4478.940918,1122.440063
00:06.09,4475.975098,1128.690796
00:06.11,4472.921875,1134.932129
00:06.12,4469.783691,1141.164795
00:06.14,4466.562500,1147.389526
00:06.16,4463.259766,1153.607056
00:06.17,4459.876953,1159.817017
00:06.19,4456.414551,1166.019409
00:06.20,4452.874023,1172.214478
00:06.22,4449.255859,1178.401978
00:06.24,4445.561035,1184.581543
00:06.25,4441.790527,1190.753418
00:06.27,4437.942383,1196.913940
00:06.28,4434.018555,1203.065308
00:06.30,4430.017090,1209.203735
00:06.32,4425.940918,1215.332031
00:06.33,4421.768555,1221.408936
00:06.35,4417.510742,1227.457031
00:06.36,4413.165039,1233.470459
00:06.38,4408.731934,1239.450073
00:06.40,4404.209961,1245.392212
00:06.41,4399.598145,1251.293213
00:06.43,4394.896484,1257.152588
00:06.44,4390.535156,1262.557739
00:06.46,4386.655762,1267.373291
00:06.48,4382.602539,1272.192261
00:06.49,4378.449219,1276.949341
00:06.51,4374.196289,1281.641724
00:06.52,4369.844727,1286.267700
00:06.54,4365.397461,1290.829102
00:06.56,4360.854980,1295.323364
00:06.57,4356.219238,1299.749146
00:06.59,4351.491211,1304.105835
00:06.60,4346.673828,1308.396118
00:06.62,4341.768555,1312.619751
00:06.64,4336.777832,1316.777100
00:06.65,4331.702637,1320.867554
00:06.67,4326.544434,1324.891357
00:06.68,4321.305664,1328.849487
00:06.70,4315.988281,1332.745850
00:06.72,4310.594238,1336.580811
00:06.73,4305.124512,1340.354614
00:06.75,4299.581055,1344.068481
00:06.76,4293.964355,1347.722290
00:06.78,4288.276367,1351.316895
00:06.80,4282.518066,1354.852905
00:06.81,4276.691895,1358.335815
00:06.83,4270.798340,1361.761719
00:06.84,4264.838867,1365.135742
00:06.86,4258.814941,1368.458618
00:06.88,4252.726074,1371.727051
00:06.89,4246.574707,1374.945679
00:06.91,4240.360840,1378.110962
00:06.92,4234.085938,1381.227295
00:06.94,4227.750488,1384.295044
00:06.96,4221.355957,1387.315186
00:06.97,4214.902344,1390.287598
00:06.99,4208.390137,1393.209229
00:07.00,4201.820801,1396.084106
00:07.02,4195.194824,1398.912842
00:07.04,4188.512695,1401.696167
00:07.05,4181.775391,1404.434448
00:07.07,4174.983398,1407.127075
00:07.08,4168.137207,1409.774536
00:07.10,4161.237305,1412.377075
00:07.12,4154.284180,1414.934937
00:07.13,4147.277832,1417.444214
00:07.15,4140.219238,1419.908325
00:07.16,4133.108887,1422.323364
00:07.18,4125.947266,1424.693726
00:07.20,4118.797852,1426.998779
00:07.21,4111.661133,1429.239136
00:07.23,4104.537598,1431.414185
00:07.24,4097.364258,1433.537231
00:07.26,4090.141113,1435.607788
00:07.28,4082.868896,1437.625122
00:07.29,4075.548096,1439.588745
00:07.31,4068.179443,1441.492676
00:07.32,4060.763184,1443.340820
00:07.34,4053.299805,1445.131592
00:07.36,4045.790039,1446.864502
00:07.37,4038.234131,1448.542114
00:07.39,4030.632812,1450.158325
00:07.40,4022.986328,1451.717163
00:07.42,4015.295654,1453.212524
00:07.44,4007.561279,1454.648315
00:07.45,3999.783691,1456.022827
00:07.47,3991.963379,1457.335571
00:07.48,3984.101074,1458.585938
00:07.50,3976.197021,1459.777588
00:07.52,3968.252197,1460.905273
00:07.53,3960.266846,1461.972778
00:07.55,3952.241455,1462.979126
00:07.56,3944.176514,1463.924683
00:07.58,3936.072754,1464.809570
00:07.60,3927.929932,1465.638306
00:07.61,3919.749268,1466.406250
00:07.63,3911.530518,1467.118896
00:07.64,3903.274170,1467.776978
00:07.66,3894.980469,1468.381104
00:07.68,3886.649902,1468.931763
00:07.69,3878.282715,1469.430664
00:07.71,3869.879150,1469.879272
00:07.72,3861.439453,1470.278809
00:07.74,3852.963867,1470.630493
00:07.76,3844.452393,1470.935425
00:07.77,3835.905273,1471.195801
00:07.79,3827.322754,1471.412354
00:07.80,3818.705078,1471.587036
00:07.82,3810.052246,1471.720337
00:07.84,3801.364258,1471.814087
00:07.85,3792.641357,1471.869873
00:07.87,3783.883789,1471.889038
00:07.88,3775.091309,1471.871704
00:07.90,3766.264404,1471.819336
00:07.92,3757.402832,1471.733276
00:07.93,3748.506592,1471.614624
00:07.95,3739.575684,1471.464478
00:07.96,3730.610107,1471.283936
00:07.98,3721.610107,1471.072632
00:08.00,3712.575684,1470.831543
00:08.01,3703.506836,1470.561646
00:08.03,3694.403564,1470.263550
00:08.04,3685.265869,1469.937988
00:08.06,3676.093750,1469.585571
00:08.08,3666.887451,1469.205688
00:08.09,3657.646973,1468.799072
00:08.11,3648.372314,1468.366211
00:08.12,3639.063477,1467.907715
00:08.14,3629.720703,1467.422729
00:08.16,3620.343994,1466.911987
00:08.17,3610.933350,1466.375854
00:08.19,3601.488770,1465.813477
00:08.20,3592.010498,1465.225464
00:08.22,3582.498535,1464.612183
00:08.24,3572.953125,1463.972900
00:08.25,3563.374268,1463.308105
00:08.27,3553.762207,1462.616943
00:08.28,3544.116943,1461.899902
00:08.30,3534.438721,1461.156250
00:08.32,3524.727295,1460.386353
00:08.33,3514.982910,1459.590698
00:08.35,3505.205811,1458.768311
00:08.36,3495.395996,1457.919800
00:08.38,3485.553711,1457.044189
00:08.40,3475.678955,1456.142090
00:08.41,3465.771729,1455.212646
00:08.43,3455.832275,1454.256226
00:08.44,3445.860840,1453.272095
00:08.46,3435.857666,1452.259644
00:08.48,3425.822510,1451.219238
00:08.49,3415.755859,1450.150146
00:08.51,3405.657715,1449.052856
00:08.52,3395.528076,1447.926636
00:08.54,3385.367188,1446.771973
00:08.56,3375.175293,1445.588013
00:08.57,3364.952148,1444.375366
00:08.59,3354.698242,1443.133179
00:08.60,3344.413574,1441.861816
00:08.62,3334.098145,1440.560669
00:08.64,3323.752197,1439.230225
00:08.65,3313.375977,1437.869629
00:08.67,3302.969482,1436.479370
00:08.68,3292.532715,1435.058716
00:08.70,3282.065918,1433.608154
00:08.72,3271.569336,1432.126953
00:08.73,3261.043213,1430.614380
00:08.75,3250.487549,1429.071045
00:08.76,3239.902588,1427.496094
00:08.78,3229.288330,1425.890137
00:08.80,3218.645020,1424.252319
00:08.81,3207.972656,1422.583252
00:08.83,3197.271484,1420.882080
00:08.84,3186.541504,1419.149414
00:08.86,3175.781006,1417.392700
00:08.88,3164.990234,1415.612061
00:08.89,3154.169189,1413.807495
00:08.91,3143.317627,1411.979980
00:08.92,3132.432861,1410.151611
00:08.94,3121.515381,1408.314697
00:08.96,3110.564941,1406.471558
00:08.97,3099.581055,1404.624268
00:08.99,3088.563232,1402.776855
00:09.00,3077.511230,1400.932129
00:09.02,3066.424561,1399.090576
00:09.04,3055.302734,1397.256836
00:09.05,3044.145264,1395.435425
00:09.07,3032.951904,1393.630615
00:09.08,3021.722656,1391.842163
00:09.10,3010.457031,1390.079590
00:09.12,2999.155029,1388.342163
00:09.13,2987.816406,1386.634644
00:09.15,2976.441406,1384.960449
00:09.16,2965.030273,1383.322998
00:09.18,2953.582764,1381.722290
00:09.20,2942.099609,1380.165771
00:09.21,2930.580566,1378.650879
00:09.23,2919.026123,1377.180786
00:09.24,2907.436523,1375.757324
00:09.26,2895.812256,1374.382324
00:09.28,2884.153564,1373.057373
00:09.29,2872.460693,1371.784302
00:09.31,2860.734131,1370.563477
00:09.32,2848.974365,1369.395630
00:09.34,2837.181641,1368.281128
00:09.36,2825.356201,1367.220703
00:09.37,2813.498535,1366.214722
00:09.39,2801.608887,1365.262695
00:09.40,2789.687500,1364.364014
00:09.42,2777.734863,1363.519409
00:09.44,2765.750977,1362.727295
00:09.45,2753.736084,1361.987183
00:09.47,2741.690430,1361.298828
00:09.48,2729.614258,1360.661865
00:09.50,2717.507812,1360.074829
00:09.52,2705.371338,1359.537598
00:09.53,2693.204834,1359.048706
00:09.55,2681.008545,1358.607056
00:09.56,2668.782715,1358.212524
00:09.58,2656.527344,1357.864014
00:09.60,2644.242432,1357.560303
00:09.61,2631.928223,1357.300415
00:09.63,2619.584961,1357.083374
00:09.64,2607.212646,1356.908325
00:09.66,2594.811523,1356.775513
00:09.68,2582.381592,1356.683960
00:09.69,2569.923096,1356.632812
00:09.71,2557.436035,1356.621338
00:09.72,2544.920410,1356.648682
00:09.74,2532.376465,1356.714233
00:09.76,2519.804199,1356.817139
00:09.77,2507.203613,1356.956665
00:09.79,2494.574707,1357.132080
00:09.80,2481.917480,1357.342896
00:09.82,2469.232178,1357.588379
00:09.84,2456.518799,1357.869263
00:09.85,2443.777344,1358.184814
00:09.87,2431.008057,1358.534546
00:09.88,2418.210938,1358.917969
00:09.90,2405.385986,1359.334595
00:09.92,2392.533203,1359.783936
00:09.93,2379.652832,1360.266724
00:09.95,2366.744873,1360.782471
00:09.96,2353.809326,1361.330811
00:09.98,2340.846436,1361.911377
00:10.00,2327.856201,1362.524902
00:10.01,2314.838623,1363.170898
00:10.03,2301.792725,1363.840210
00:10.04,2288.718506,1364.532837
00:10.06,2275.616211,1365.248901
00:10.08,2262.485596,1365.987305
00:10.09,2249.326660,1366.747192
00:10.11,2236.139404,1367.527710
00:10.12,2222.923828,1368.326782
00:10.14,2209.679443,1369.142700
00:10.16,2196.406250,1369.973755
00:10.17,2183.104248,1370.818237
00:10.19,2169.773193,1371.673462
00:10.20,2156.413086,1372.538086
00:10.22,2143.023682,1373.409546
00:10.24,2129.604736,1374.285645
00:10.25,2116.156250,1375.163940
00:10.27,2102.678223,1376.042480
00:10.28,2089.170410,1376.917969
00:10.30,2075.632812,1377.788574
00:10.32,2062.065430,1378.652466
00:10.33,2048.468262,1379.506836
00:10.35,2034.841309,1380.349976
00:10.36,2021.184570,1381.179321
00:10.38,2007.498047,1381.993408
00:10.40,1993.781860,1382.789673
00:10.41,1980.036133,1383.566772
00:10.43,1966.260986,1384.322388
00:10.44,1952.456543,1385.055420
00:10.46,1938.622925,1385.764771
00:10.48,1924.760254,1386.448120
00:10.49,1910.868774,1387.104614
00:10.51,1896.948608,1387.732056
00:10.52,1883.000000,1388.329590
00:10.54,1869.023071,1388.896484
00:10.56,1855.018066,1389.430664
00:10.57,1840.985229,1389.931519
00:10.59,1826.924683,1390.398193
00:10.60,1812.836670,1390.829956
00:10.62,1798.721313,1391.226196
00:10.64,1784.578979,1391.586182
00:10.65,1770.409790,1391.909302
00:10.67,1756.213867,1392.194946
00:10.68,1741.991577,1392.442505
00:10.70,1727.743042,1392.651367
00:10.72,1713.467651,1392.829956
00:10.73,1699.165649,1392.977417
00:10.75,1684.837158,1393.093994
00:10.76,1670.482178,1393.180908
00:10.78,1656.100586,1393.239380
00:10.80,1641.692505,1393.270630
00:10.81,1627.258057,1393.275757
00:10.83,1612.796997,1393.257080
00:10.84,1598.309448,1393.216553
00:10.86,1583.795166,1393.156128
00:10.88,1569.254150,1393.078979
00:10.89,1554.686279,1392.986694
00:10.91,1540.091553,1392.882202
00:10.92,1525.469849,1392.772827
00:10.94,1510.821167,1392.657349
00:10.96,1496.145386,1392.538208
00:10.97,1481.442749,1392.423462
00:10.99,1466.713257,1392.316162
00:11.00,1451.956909,1392.214600
00:11.02,1437.173706,1392.121948
00:11.04,1422.363892,1392.041016
00:11.05,1407.527588,1391.975708
00:11.07,1392.665039,1391.928589
00:11.08,1377.776489,1391.902222
00:11.10,1362.862061,1391.899048
00:11.12,1347.922119,1391.921387
00:11.13,1332.956909,1391.971558
00:11.15,1317.966797,1392.051636
00:11.16,1302.951172,1392.154541
00:11.18,1287.910156,1392.281494
00:11.20,1272.975342,1392.435791
00:11.21,1258.604370,1392.626099
00:11.23,1244.502319,1392.832275
00:11.24,1230.718262,1393.052979
00:11.26,1217.251343,1393.286133
00:11.28,1204.100708,1393.529663
00:11.29,1191.265503,1393.780396
00:11.31,1178.744751,1394.035522
00:11.32,1166.537842,1394.293579
00:11.34,1154.663940,1394.478394
00:11.36,1143.108521,1394.622437
00:11.37,1131.871826,1394.721558
00:11.39,1120.953491,1394.770264
00:11.40,1110.354370,1394.763916
00:11.42,1100.075073,1394.697510
00:11.44,1090.116333,1394.564697
00:11.45,1080.480225,1394.361450
00:11.47,1071.168213,1394.082153
00:11.48,1062.182983,1393.723755
00:11.50,1053.523804,1393.286743
00:11.52,1045.191772,1392.769775
00:11.53,1037.188110,1392.171265
00:11.55,1029.177734,1391.459351
00:11.56,1021.161255,1390.634277
00:11.58,1013.144958,1389.688354
00:11.60,1005.195190,1388.636108
00:11.61,997.315491,1387.475098
00:11.63,989.506592,1386.206665
00:11.64,981.771729,1384.829834
00:11.66,974.114380,1383.342896
00:11.68,966.538269,1381.744751
00:11.69,959.046387,1380.035400
00:11.71,951.641724,1378.214966
00:11.72,944.327820,1376.283081
00:11.74,937.107605,1374.240356
00:11.76,929.926086,1372.057495
00:11.77,922.785645,1369.735840
00:11.79,915.685974,1367.278198
00:11.80,908.630310,1364.684814
00:11.82,901.621094,1361.956787
00:11.84,894.657410,1359.097534
00:11.85,887.741089,1356.108398
00:11.87,880.874023,1352.990845
00:11.88,874.058167,1349.746094
00:11.90,867.295471,1346.375366
00:11.92,860.587097,1342.880615
00:11.93,853.935120,1339.262817
00:11.95,847.337158,1335.525879
00:11.96,840.794678,1331.671021
00:11.98,834.308289,1327.700317
00:12.00,827.878723,1323.615601
00:12.01,821.510437,1319.416626
00:12.03,815.247192,1315.152466
00:12.04,809.089661,1310.824707
00:12.06,802.992188,1306.388916
00:12.08,796.955688,1301.846436
00:12.09,790.984009,1297.197632
00:12.11,785.073242,1292.446167
00:12.12,779.224548,1287.593140
00:12.14,773.484497,1282.688354
00:12.16,767.849121,1277.735107
00:12.17,762.277344,1272.684570
00:12.19,756.769470,1267.538208
00:12.20,751.329895,1262.296143
00:12.22,745.955566,1256.960938
00:12.24,740.646484,1251.534302
00:12.25,735.440613,1246.070801
00:12.27,730.362793,1240.566772
00:12.28,725.362854,1234.972412
00:12.30,720.440735,1229.289307
00:12.32,715.597534,1223.518799
00:12.33,710.834290,1217.662231
00:12.35,706.152161,1211.721069
00:12.36,701.553223,1205.696045
00:12.38,697.069885,1199.645996
00:12.40,692.703796,1193.572144
00:12.41,688.427124,1187.417603
00:12.43,684.242798,1181.183350
00:12.44,680.152527,1174.871094
00:12.46,676.159058,1168.481934
00:12.48,672.264038,1162.017700
00:12.49,668.470215,1155.479736
00:12.51,664.780151,1148.869507
00:12.52,661.196350,1142.188843
00:12.54,657.721313,1135.439331
00:12.56,654.357422,1128.622925
00:12.57,651.124878,1121.804321
00:12.59,648.021362,1114.984863
00:12.60,645.037354,1108.104004
00:12.62,642.174744,1101.163940
00:12.64,639.435425,1094.166992
00:12.65,636.821228,1087.115479
00:12.67,634.333984,1080.011719
00:12.68,631.980530,1072.859497
00:12.70,629.762146,1065.661499
00:12.72,627.722961,1058.447876
00:12.73,625.841248,1051.203857
00:12.75,624.123657,1043.935791
00:12.76,622.574890,1036.648438
00:12.78,621.195740,1029.344360
