Times,I Value,J Value
00:02.49,3031.597412,668.671143
00:02.51,3038.559814,668.666138
00:02.52,3045.561035,668.643738
00:02.54,3052.601074,668.604370
00:02.56,3059.679688,668.548340
00:02.57,3066.797119,668.474792
00:02.59,3073.952881,668.382935
00:02.60,3081.146973,668.273315
00:02.62,3088.379395,668.146240
00:02.64,3095.650146,668.000793
00:02.65,3102.959229,667.837463
00:02.67,3110.306152,667.655396
00:02.68,3117.691162,667.455017
00:02.70,3125.114014,667.235413
00:02.72,3132.574707,666.997131
00:02.73,3140.073242,666.739197
00:02.75,3147.609375,666.462158
00:02.76,3155.183105,666.165100
00:02.78,3162.794189,665.848511
00:02.80,3170.442627,665.511597
00:02.81,3178.128418,665.154724
00:02.83,3185.851318,664.777100
00:02.84,3193.611328,664.379150
00:02.86,3201.408203,663.960083
00:02.88,3209.241943,663.520325
00:02.89,3217.112549,663.059021
00:02.91,3225.019775,662.576660
00:02.92,3232.963623,662.072449
00:02.94,3240.943848,661.546753
00:02.96,3248.960449,660.998840
00:02.97,3257.013184,660.427979
00:02.99,3265.102051,659.834656
00:03.00,3273.227051,659.219238
00:03.02,3281.387939,658.580933
00:03.04,3289.584717,657.920166
00:03.05,3297.817139,657.236084
00:03.07,3306.085205,656.529175
00:03.08,3314.388916,655.798645
00:03.10,3322.727783,655.043823
00:03.12,3331.102051,654.265137
00:03.13,3339.511475,653.462952
00:03.15,3347.956055,652.636475
00:03.16,3356.435303,651.785034
00:03.18,3364.949463,650.909119
00:03.20,3373.499512,650.016602
00:03.21,3382.085449,649.107361
00:03.23,3390.707520,648.182312
00:03.24,3399.365234,647.241150
00:03.26,3408.058838,646.284729
00:03.28,3416.788574,645.313782
00:03.29,3425.554443,644.330078
00:03.31,3434.356445,643.334106
00:03.32,3443.194824,642.327576
00:03.34,3452.069580,641.311829
00:03.36,3460.980957,640.288269
00:03.37,3469.929199,639.258179
00:03.39,3478.914307,638.223877
00:03.40,3487.936279,637.186279
00:03.42,3496.995605,636.147461
00:03.44,3506.092041,635.108276
00:03.45,3515.225830,634.070618
00:03.47,3524.396973,633.036194
00:03.48,3533.605469,632.006714
00:03.50,3542.851562,630.983643
00:03.52,3552.134766,629.963013
00:03.53,3561.455566,628.950989
00:03.55,3570.813965,627.948853
00:03.56,3580.209961,626.957886
00:03.58,3589.643311,625.978210
00:03.60,3599.114014,625.011108
00:03.61,3608.622070,624.053345
00:03.63,3618.167480,623.109497
00:03.64,3627.750000,622.180725
00:03.66,3637.369873,621.268005
00:03.68,3647.026855,620.371277
00:03.69,3656.720947,619.491516
00:03.71,3666.451904,618.625366
00:03.72,3676.219727,617.777161
00:03.74,3686.024414,616.947937
00:03.76,3695.865723,616.137390
00:03.77,3705.743408,615.346497
00:03.79,3715.657715,614.574951
00:03.80,3725.608398,613.823669
00:03.82,3735.595215,613.093567
00:03.84,3745.618164,612.384216
00:03.85,3755.677002,611.700989
00:03.87,3765.771484,611.044373
00:03.88,3775.899902,610.427002
00:03.90,3786.063232,609.841187
00:03.92,3796.261230,609.288208
00:03.93,3806.493164,608.775024
00:03.95,3816.758545,608.303528
00:03.96,3827.057617,607.871216
00:03.98,3837.389893,607.480164
00:04.00,3847.754150,607.137939
00:04.01,3858.149902,606.847168
00:04.03,3868.232910,606.616211
00:04.04,3878.003418,606.441223
00:04.06,3887.459473,606.328369
00:04.08,3896.601318,606.272827
00:04.09,3905.427490,606.278748
00:04.11,3913.939209,606.340637
00:04.12,3922.134766,606.460999
00:04.14,3930.360840,606.643799
00:04.16,3938.616943,606.889771
00:04.17,3946.902832,607.198486
00:04.19,3955.217529,607.570862
00:04.20,3963.560791,608.007629
00:04.22,3971.931885,608.508423
00:04.24,3980.330566,609.074036
00:04.25,3988.756104,609.704163
00:04.27,3997.208008,610.399658
00:04.28,4005.686035,611.160156
00:04.30,4014.189453,611.986572
00:04.32,4022.717773,612.878601
00:04.33,4031.270264,613.837158
00:04.35,4039.846680,614.861877
00:04.36,4048.116211,615.908936
00:04.38,4056.079590,616.976013
00:04.40,4064.066406,618.110107
00:04.41,4072.076172,619.310791
00:04.43,4080.108398,620.577698
00:04.44,4088.161133,621.914368
00:04.46,4096.235840,623.316345
00:04.48,4104.330078,624.788330
00:04.49,4112.363770,626.337402
00:04.51,4120.344238,627.952942
00:04.52,4128.273438,629.632324
00:04.54,4136.146973,631.379883
00:04.56,4143.966309,633.193481
00:04.57,4151.729492,635.074524
00:04.59,4159.432129,637.027344
00:04.60,4167.075195,639.050293
00:04.62,4174.656250,641.145691
00:04.64,4182.173340,643.314514
00:04.65,4189.626465,645.555542
00:04.67,4197.013184,647.870422
00:04.68,4204.331543,650.259766
00:04.70,4211.579102,652.724976
00:04.72,4218.753906,655.266235
00:04.73,4225.854004,657.883667
00:04.75,4232.879883,660.575317
00:04.76,4239.826660,663.343872
00:04.78,4246.752930,666.218811
00:04.80,4253.656250,669.200500
00:04.81,4260.535156,672.289062
00:04.83,4267.387695,675.483826
00:04.84,4274.212402,678.784241
00:04.86,4281.008301,682.189819
00:04.88,4287.720703,685.661987
00:04.89,4294.349121,689.199463
00:04.91,4300.943848,692.841003
00:04.92,4307.508301,696.582947
00:04.94,4314.041504,700.424316
00:04.96,4320.538574,704.366638
00:04.97,4326.952637,708.364746
00:04.99,4333.282715,712.417725
00:05.00,4339.524902,716.526917
00:05.02,4345.727539,720.734253
00:05.04,4351.894531,725.035889
00:05.05,4358.020996,729.433472
00:05.07,4364.106934,733.925415
00:05.08,4370.151367,738.511047
00:05.10,4376.154297,743.188904
00:05.12,4382.114258,747.958496
00:05.13,4388.031250,752.818481
00:05.15,4393.900391,757.770203
00:05.16,4399.725586,762.810425
00:05.18,4405.500977,767.940491
00:05.20,4411.225098,773.160278
00:05.21,4416.829590,778.475769
00:05.23,4422.301758,783.836731
00:05.24,4427.635742,789.241699
00:05.26,4432.828125,794.689514
00:05.28,4437.878418,800.179321
00:05.29,4442.818359,805.764038
00:05.31,4447.642090,811.442627
00:05.32,4452.342773,817.213684
00:05.34,4456.913574,823.075439
00:05.36,4461.347168,829.025513
00:05.37,4465.641113,835.061768
00:05.39,4469.789062,841.181152
00:05.40,4473.783203,847.380371
00:05.42,4477.617188,853.655396
00:05.44,4481.284668,860.001770
00:05.45,4484.782227,866.416321
00:05.47,4488.103516,872.893799
00:05.48,4491.243164,879.428711
00:05.50,4494.195801,886.015381
00:05.52,4496.961426,892.649902
00:05.53,4499.534668,899.326294
00:05.55,4501.911621,906.038269
00:05.56,4504.084473,912.776855
00:05.58,4506.053711,919.537842
00:05.60,4507.816406,926.314514
00:05.61,4509.369629,933.099915
00:05.63,4510.711914,939.887329
00:05.64,4511.844238,946.672668
00:05.66,4512.761719,953.445923
00:05.68,4513.462402,960.199646
00:05.69,4513.948730,966.929993
00:05.71,4514.225586,973.636536
00:05.72,4514.291016,980.309753
00:05.74,4514.150391,986.947693
00:05.76,4513.806641,993.546082
00:05.77,4513.263672,1000.101074
00:05.79,4512.529785,1006.613586
00:05.80,4511.610840,1013.081238
00:05.82,4510.515625,1019.506287
00:05.84,4509.247559,1025.884155
00:05.85,4507.811035,1032.213623
00:05.87,4506.214355,1038.497437
00:05.88,4504.465820,1044.738892
00:05.90,4502.566895,1050.934204
00:05.92,4500.521973,1057.083130
00:05.93,4498.336914,1063.188599
00:05.95,4496.016113,1069.250610
00:05.96,4493.563965,1075.269775
00:05.98,4490.983398,1081.245850
00:06.00,4488.275879,1087.175781
00:06.01,4485.447266,1093.063477
00:06.03,4482.500000,1098.908936
00:06.04,4479.437012,1104.712280
00:06.06,4476.261719,1110.474121
00:06.08,4472.978027,1116.197510
00:06.09,4469.585938,1121.879395
00:06.11,4466.087891,1127.519165
00:06.12,4462.487793,1133.120728
00:06.14,4458.787109,1138.683105
00:06.16,4454.985352,1144.202637
00:06.17,4451.086426,1149.682983
00:06.19,4447.091797,1155.123779
00:06.20,4443.000977,1160.521118
00:06.22,4438.817383,1165.878296
00:06.24,4434.542480,1171.194824
00:06.25,4430.176758,1176.470215
00:06.27,4425.719727,1181.699951
00:06.28,4421.172852,1186.883545
00:06.30,4416.538086,1192.023315
00:06.32,4411.814453,1197.114624
00:06.33,4407.005371,1202.160767
00:06.35,4402.111328,1207.161011
00:06.36,4397.134277,1212.117676
00:06.38,4392.073730,1217.026123
00:06.40,4386.932129,1221.889648
00:06.41,4381.710449,1226.708496
00:06.43,4376.409668,1231.481934
00:06.44,4371.030762,1236.210327
00:06.46,4365.576172,1240.896484
00:06.48,4360.045410,1245.537476
00:06.49,4354.440918,1250.137085
00:06.51,4348.763672,1254.694824
00:06.52,4343.014648,1259.211182
00:06.54,4337.194336,1263.686523
00:06.56,4331.304199,1268.121216
00:06.57,4325.344727,1272.515259
00:06.59,4319.316895,1276.868896
00:06.60,4313.223145,1281.186890
00:06.62,4307.062988,1285.465942
00:06.64,4300.837891,1289.709717
00:06.65,4294.548340,1293.915649
00:06.67,4288.253418,1298.057251
00:06.68,4281.954102,1302.134766
00:06.70,4275.650879,1306.148560
00:06.72,4269.344238,1310.099731
00:06.73,4262.977051,1314.018799
00:06.75,4256.550293,1317.906860
00:06.76,4250.064453,1321.764648
00:06.78,4243.578613,1325.564331
00:06.80,4237.093750,1329.306641
00:06.81,4230.610840,1332.992188
00:06.83,4224.070801,1336.650391
00:06.84,4217.474609,1340.281738
00:06.86,4210.882324,1343.859375
00:06.88,4204.294434,1347.384644
00:06.89,4197.711426,1350.857788
00:06.91,4191.074219,1354.306641
00:06.92,4184.382812,1357.731201
00:06.94,4177.638184,1361.132690
00:06.96,4170.900879,1364.485474
00:06.97,4164.170898,1367.790527
00:06.99,4157.448730,1371.047974
00:07.00,4150.735352,1374.258667
00:07.02,4143.969727,1377.447144
00:07.04,4137.152832,1380.614258
00:07.05,4130.284668,1383.759888
00:07.07,4123.426270,1386.860962
00:07.08,4116.578125,1389.917236
00:07.10,4109.740234,1392.928589
00:07.12,4102.913086,1395.895996
00:07.13,4096.035645,1398.841797
00:07.15,4089.108154,1401.766724
00:07.16,4082.191406,1404.644287
00:07.18,4075.224121,1407.496338
00:07.20,4068.207275,1410.326904
00:07.21,4061.138672,1413.098755
00:07.23,4054.018799,1415.829224
00:07.24,4046.847412,1418.520142
00:07.26,4039.624756,1421.169312
00:07.28,4032.350830,1423.774658
00:07.29,4025.025879,1426.333984
00:07.31,4017.649658,1428.847412
00:07.32,4010.222412,1431.307739
00:07.34,4002.744385,1433.716675
00:07.36,3995.215576,1436.070312
00:07.37,3987.636475,1438.364990
00:07.39,3980.007812,1440.598511
00:07.40,3972.329590,1442.771606
00:07.42,3964.602295,1444.880859
00:07.44,3956.826904,1446.922974
00:07.45,3949.003662,1448.900146
00:07.47,3941.133545,1450.806030
00:07.48,3933.217041,1452.642700
00:07.50,3925.254883,1454.408081
00:07.52,3917.248047,1456.101318
00:07.53,3909.196777,1457.724365
00:07.55,3901.102051,1459.277344
00:07.56,3892.964844,1460.754639
00:07.58,3884.785645,1462.160645
00:07.60,3876.564941,1463.495117
00:07.61,3868.303711,1464.757812
00:07.63,3860.001953,1465.953857
00:07.64,3851.660889,1467.079346
00:07.66,3843.281006,1468.134888
00:07.68,3834.862305,1469.125366
00:07.69,3826.405273,1470.052002
00:07.71,3817.910400,1470.916016
00:07.72,3809.378174,1471.718506
00:07.74,3800.808594,1472.461426
00:07.76,3792.201660,1473.151123
00:07.77,3783.558105,1473.784546
00:07.79,3774.878174,1474.364502
00:07.80,3766.162109,1474.892212
00:07.82,3757.409912,1475.370239
00:07.84,3748.621826,1475.800781
00:07.85,3739.797607,1476.189087
00:07.87,3730.937744,1476.533691
00:07.88,3722.042236,1476.836304
00:07.90,3713.111328,1477.098511
00:07.92,3704.145020,1477.321899
00:07.93,3695.143555,1477.507812
00:07.95,3686.106934,1477.657715
00:07.96,3677.035156,1477.772705
00:07.98,3667.928467,1477.855225
00:08.00,3658.786865,1477.906128
00:08.01,3649.610352,1477.926270
00:08.03,3640.398682,1477.921021
00:08.04,3631.152344,1477.886475
00:08.06,3621.871338,1477.823364
00:08.08,3612.555664,1477.733643
00:08.09,3603.205322,1477.617798
00:08.11,3593.820312,1477.476440
00:08.12,3584.400879,1477.309937
00:08.14,3574.946777,1477.118896
00:08.16,3565.458252,1476.902588
00:08.17,3555.935547,1476.661499
00:08.19,3546.378418,1476.396118
00:08.20,3536.787109,1476.106812
00:08.22,3527.161621,1475.793823
00:08.24,3517.501953,1475.457520
00:08.25,3507.808350,1475.097046
00:08.27,3498.080811,1474.712769
00:08.28,3488.319336,1474.305054
00:08.30,3478.524170,1473.872925
00:08.32,3468.695312,1473.416870
00:08.33,3458.833008,1472.937134
00:08.35,3448.937256,1472.432739
00:08.36,3439.008057,1471.904175
00:08.38,3429.045654,1471.350464
00:08.40,3419.050049,1470.772095
00:08.41,3409.021484,1470.168091
00:08.43,3398.960205,1469.538940
00:08.44,3388.865967,1468.883667
00:08.46,3378.739258,1468.202759
00:08.48,3368.580078,1467.495361
00:08.49,3358.388428,1466.761963
00:08.51,3348.164551,1466.001709
00:08.52,3337.908447,1465.213745
00:08.54,3327.620361,1464.398682
00:08.56,3317.300537,1463.555664
00:08.57,3306.948975,1462.685059
00:08.59,3296.565674,1461.786255
00:08.60,3286.150879,1460.859497
00:08.62,3275.704834,1459.904175
00:08.64,3265.227539,1458.920654
00:08.65,3254.718994,1457.908203
00:08.67,3244.179688,1456.866089
00:08.68,3233.609619,1455.794800
00:08.70,3223.008789,1454.693726
00:08.72,3212.377441,1453.563232
00:08.73,3201.715576,1452.402466
00:08.75,3191.023438,1451.212036
00:08.76,3180.301270,1449.991211
00:08.78,3169.549072,1448.739258
00:08.80,3158.767090,1447.456787
00:08.81,3147.955566,1446.143066
00:08.83,3137.111328,1444.833008
00:08.84,3126.234619,1443.508911
00:08.86,3115.325439,1442.172485
00:08.88,3104.383545,1440.825195
00:08.89,3093.408691,1439.469482
00:08.91,3082.400879,1438.103394
00:08.92,3071.359375,1436.734619
00:08.94,3060.283936,1435.366211
00:08.96,3049.174561,1434.001099
00:08.97,3038.030762,1432.638794
00:08.99,3026.852295,1431.284180
00:09.00,3015.638916,1429.940796
00:09.02,3004.390625,1428.612061
00:09.04,2993.107178,1427.301147
00:09.05,2981.788818,1426.008057
00:09.07,2970.435303,1424.740112
00:09.08,2959.046875,1423.500000
00:09.10,2947.623291,1422.286133
00:09.12,2936.165039,1421.101196
00:09.13,2924.672119,1419.947876
00:09.15,2913.144531,1418.828735
00:09.16,2901.582764,1417.746094
00:09.18,2889.986816,1416.696777
00:09.20,2878.357178,1415.686646
00:09.21,2866.693848,1414.716919
00:09.23,2854.997314,1413.788574
00:09.24,2843.267822,1412.902832
00:09.26,2831.505615,1412.059570
00:09.28,2819.710938,1411.258789
00:09.29,2807.884033,1410.501587
00:09.31,2796.025146,1409.787842
00:09.32,2784.136230,1409.168945
00:09.34,2772.236328,1409.258057
00:09.36,2760.303711,1409.228394
00:09.37,2748.339600,1409.198730
00:09.39,2736.343994,1409.178223
00:09.40,2724.316895,1409.165405
00:09.42,2712.258301,1409.160034
00:09.44,2700.168213,1409.161621
00:09.45,2688.046875,1409.169922
00:09.47,2675.894287,1409.184570
00:09.48,2663.710449,1409.206421
00:09.50,2651.495361,1409.235107
00:09.52,2639.249268,1409.271362
00:09.53,2626.971924,1409.315918
00:09.55,2614.663574,1409.369507
00:09.56,2602.324463,1409.432739
00:09.58,2589.954346,1409.507446
00:09.60,2577.553711,1409.594116
00:09.61,2565.122314,1409.694336
00:09.63,2552.660400,1409.808472
00:09.64,2540.168213,1409.938232
00:09.66,2527.645752,1410.083862
00:09.68,2515.093018,1410.246826
00:09.69,2502.510254,1410.428467
00:09.71,2489.897705,1410.630005
00:09.72,2477.255371,1410.852783
00:09.74,2464.583496,1411.096802
00:09.76,2451.882080,1411.363281
00:09.77,2439.151367,1411.653442
00:09.79,2426.391602,1411.968262
00:09.80,2413.602783,1412.308716
00:09.82,2400.785400,1412.675903
00:09.84,2387.939453,1413.070679
00:09.85,2375.064941,1413.494019
00:09.87,2362.162354,1413.946777
00:09.88,2349.231689,1414.429688
00:09.90,2336.273193,1414.943604
00:09.92,2323.287109,1415.488159
00:09.93,2310.273438,1416.064087
00:09.95,2297.232422,1416.672241
00:09.96,2284.164307,1417.313354
00:09.98,2271.069336,1417.988037
00:10.00,2257.946289,1418.688110
00:10.01,2244.795410,1419.413574
00:10.03,2231.616699,1420.164307
00:10.04,2218.409912,1420.939331
00:10.06,2205.175293,1421.738647
00:10.08,2191.912842,1422.561157
00:10.09,2178.622314,1423.404907
00:10.11,2165.303711,1424.269043
00:10.12,2151.956787,1425.151733
00:10.14,2138.581543,1426.051025
00:10.16,2125.177734,1426.964233
00:10.17,2111.745117,1427.889771
00:10.19,2098.283447,1428.825073
00:10.20,2084.792725,1429.767700
00:10.22,2071.272705,1430.715210
00:10.24,2057.723145,1431.665527
00:10.25,2044.144165,1432.616333
00:10.27,2030.535645,1433.565674
00:10.28,2016.897461,1434.511597
00:10.30,2003.229614,1435.451050
00:10.32,1989.532104,1436.382324
00:10.33,1975.804810,1437.302612
00:10.35,1962.047852,1438.210327
00:10.36,1948.261108,1439.102905
00:10.38,1934.444824,1439.979004
00:10.40,1920.598999,1440.836060
00:10.41,1906.723755,1441.672852
00:10.43,1892.819214,1442.487061
00:10.44,1878.885376,1443.277710
00:10.46,1864.922485,1444.042480
00:10.48,1850.930786,1444.780396
00:10.49,1836.910278,1445.489380
00:10.51,1822.861328,1446.168579
00:10.52,1808.783936,1446.817139
00:10.54,1794.678467,1447.433105
00:10.56,1780.545044,1448.015625
00:10.57,1766.383911,1448.564087
00:10.59,1752.195190,1449.077759
00:10.60,1737.979126,1449.554810
00:10.62,1723.736084,1449.994629
00:10.64,1709.466187,1450.396606
00:10.65,1695.169556,1450.760132
00:10.67,1680.846558,1451.084717
00:10.68,1666.497314,1451.370850
00:10.70,1652.121948,1451.617920
00:10.72,1637.720703,1451.825317
00:10.73,1623.292969,1452.001465
00:10.75,1608.838867,1452.146729
00:10.76,1594.358398,1452.261230
00:10.78,1579.851685,1452.345093
00:10.80,1565.318848,1452.399658
00:10.81,1550.759888,1452.426025
00:10.83,1536.174683,1452.426514
00:10.84,1521.563110,1452.403320
00:10.86,1506.925171,1452.358521
00:10.88,1492.260864,1452.294067
00:10.89,1477.570068,1452.211792
00:10.91,1462.852661,1452.114624
00:10.92,1448.108521,1452.005493
00:10.94,1433.342285,1451.855347
00:10.96,1418.550781,1451.680298
00:10.97,1403.733887,1451.481445
00:10.99,1388.891724,1451.259644
00:11.00,1374.024292,1451.014648
00:11.02,1359.131714,1450.745239
00:11.04,1344.214111,1450.451294
00:11.05,1329.272461,1450.126099
00:11.07,1314.306396,1449.772095
00:11.08,1299.317017,1449.382690
00:11.10,1284.304810,1448.955078
00:11.12,1269.270508,1448.485352
00:11.13,1254.214844,1447.969971
00:11.15,1239.482056,1447.415894
00:11.16,1225.072266,1446.820312
00:11.18,1210.985229,1446.180908
00:11.20,1197.221313,1445.494751
00:11.21,1183.782104,1444.755981
00:11.23,1170.669678,1443.958618
00:11.24,1157.888794,1443.092651
00:11.26,1145.437744,1442.160767
00:11.28,1133.317261,1441.161133
00:11.29,1121.528198,1440.092407
00:11.31,1110.071655,1438.952881
00:11.32,1098.948975,1437.741455
00:11.34,1088.160767,1436.458618
00:11.36,1077.708008,1435.104248
00:11.37,1067.591797,1433.678955
00:11.39,1057.812988,1432.183838
00:11.40,1048.372192,1430.620483
00:11.42,1039.270142,1428.991089
00:11.44,1030.507324,1427.298462
00:11.45,1022.083435,1425.546631
00:11.47,1013.994995,1423.742920
00:11.48,1005.987610,1421.835327
00:11.50,998.062927,1419.824951
00:11.52,990.222412,1417.712891
00:11.53,982.470825,1415.497559
00:11.55,974.809631,1413.180420
00:11.56,967.240723,1410.762329
00:11.58,959.765503,1408.244995
00:11.60,952.385864,1405.629272
00:11.61,945.103760,1402.916260
00:11.63,937.921021,1400.107300
00:11.64,930.839539,1397.203735
00:11.66,923.861694,1394.206177
00:11.68,916.928772,1391.204712
00:11.69,908.434692,1390.566406
00:11.71,900.363281,1389.259277
00:11.72,892.482056,1387.652832
00:11.74,884.673950,1385.920776
00:11.76,876.941833,1384.065430
00:11.77,869.259949,1382.112793
00:11.79,861.628418,1380.062256
00:11.80,854.765869,1377.900146
00:11.82,847.737000,1375.177368
00:11.84,840.881775,1372.257690
00:11.85,834.194641,1369.149780
00:11.87,827.669189,1365.862061
00:11.88,821.299438,1362.402466
00:11.90,815.082703,1358.778442
00:11.92,809.011414,1354.997681
00:11.93,803.083557,1351.066528
00:11.95,797.288940,1346.991943
00:11.96,791.625061,1342.779907
00:11.98,786.086548,1338.436035
00:12.00,780.668213,1333.965820
00:12.01,775.365173,1329.374390
00:12.03,770.177063,1324.665894
00:12.04,765.100403,1319.844604
00:12.06,760.131836,1314.914429
00:12.08,755.268311,1309.879272
00:12.09,750.511108,1304.742188
00:12.11,745.856812,1299.506958
00:12.12,741.303101,1294.176514
00:12.14,736.847961,1288.754028
00:12.16,732.494873,1283.241577
00:12.17,728.243042,1277.641846
00:12.19,724.092773,1271.956787
00:12.20,720.044556,1266.188599
00:12.22,716.099915,1260.339111
00:12.24,712.264404,1254.410522
00:12.25,708.539368,1248.405151
00:12.27,704.931152,1242.325317
00:12.28,701.417358,1236.171509
00:12.30,698.009583,1229.945312
00:12.32,694.706543,1223.648315
00:12.33,691.515320,1217.282715
00:12.35,688.437561,1210.850830
00:12.36,685.476013,1204.354614
00:12.38,682.628113,1197.795776
00:12.40,679.896790,1191.176270
00:12.41,677.283691,1184.498413
00:12.43,674.790527,1177.764526
00:12.44,672.417969,1170.976929
00:12.46,670.167847,1164.137695
00:12.48,668.041809,1157.249268
00:12.49,666.040527,1150.313965
00:12.51,664.164673,1143.334106
00:12.52,662.416077,1136.312012
00:12.54,660.795349,1129.250122
00:12.56,659.303223,1122.150757
00:12.57,657.940369,1115.016357
00:12.59,656.707581,1107.849243
00:12.60,655.605530,1100.651733
00:12.62,654.638977,1093.428223
00:12.64,653.808350,1086.181274
00:12.65,653.115295,1078.913574
00:12.67,652.560120,1071.627808
00:12.68,652.148193,1064.329224
00:12.70,651.904785,1057.041504
00:12.72,651.814026,1049.752808
00:12.73,651.880005,1042.469604
00:12.75,652.100647,1035.192749
00:12.76,652.477356,1027.926270
00:12.78,653.011047,1020.674072
00:12.80,653.701477,1013.439819
