Times,I Value,J Value
00:02.49,3031.597412,668.671143
00:02.51,3038.559814,668.666138
00:02.52,3045.561035,668.643738
00:02.54,3052.601074,668.604370
00:02.56,3059.679688,668.548340
00:02.57,3066.797119,668.474792
00:02.59,3073.952881,668.382935
00:02.60,3081.146973,668.273315
00:02.62,3088.379395,668.146240
00:02.64,3095.650146,668.000793
00:02.65,3102.959229,667.837463
00:02.67,3110.306152,667.655396
00:02.68,3117.691162,667.455017
00:02.70,3125.114014,667.235413
00:02.72,3132.574707,666.997131
00:02.73,3140.073242,666.739197
00:02.75,3147.609375,666.462158
00:02.76,3155.183105,666.165100
00:02.78,3162.794189,665.848511
00:02.80,3170.442627,665.511597
00:02.81,3178.128418,665.154724
00:02.83,3185.851318,664.777100
00:02.84,3193.611328,664.379150
00:02.86,3201.408203,663.960083
00:02.88,3209.241943,663.520325
00:02.89,3217.112549,663.059021
00:02.91,3225.019775,662.576660
00:02.92,3232.963623,662.072449
00:02.94,3240.943848,661.546753
00:02.96,3248.960449,660.998840
00:02.97,3257.013184,660.427979
00:02.99,3265.102051,659.834656
00:03.00,3273.227051,659.219238
00:03.02,3281.387939,658.580933
00:03.04,3289.584717,657.920166
00:03.05,3297.817139,657.236084
00:03.07,3306.085205,656.529175
00:03.08,3314.388916,655.798645
00:03.10,3322.727783,655.043823
00:03.12,3331.102051,654.265137
00:03.13,3339.511475,653.462952
00:03.15,3347.956055,652.636475
00:03.16,3356.435303,651.785034
00:03.18,3364.949463,650.909119
00:03.20,3373.499512,650.016602
00:03.21,3382.085449,649.107361
00:03.23,3390.707520,648.182312
00:03.24,3399.365234,647.241150
00:03.26,3408.058838,646.284729
00:03.28,3416.788574,645.313782
00:03.29,3425.554443,644.330078
00:03.31,3434.356445,643.334106
00:03.32,3443.194824,642.327576
00:03.34,3452.069580,641.311829
00:03.36,3460.980957,640.288269
00:03.37,3469.929199,639.258179
00:03.39,3478.914307,638.223877
00:03.40,3487.936279,637.186279
00:03.42,3496.995605,636.147461
00:03.44,3506.092041,635.108276
00:03.45,3515.225830,634.070618
00:03.47,3524.396973,633.036194
00:03.48,3533.605469,632.006714
00:03.50,3542.851562,630.983643
00:03.52,3552.134766,629.963013
00:03.53,3561.455566,628.950989
00:03.55,3570.813965,627.948853
00:03.56,3580.209961,626.957886
00:03.58,3589.643311,625.978210
00:03.60,3599.114014,625.011108
00:03.61,3608.622070,624.053345
00:03.63,3618.167480,623.109497
00:03.64,3627.750000,622.180725
00:03.66,3637.369873,621.268005
00:03.68,3647.026855,620.371277
00:03.69,3656.720947,619.491516
00:03.71,3666.451904,618.625366
00:03.72,3676.219727,617.777161
00:03.74,3686.024414,616.947937
00:03.76,3695.865723,616.137390
00:03.77,3705.743408,615.346497
00:03.79,3715.657715,614.574951
00:03.80,3725.608398,613.823669
00:03.82,3735.595215,613.093567
00:03.84,3745.618164,612.384216
00:03.85,3755.677002,611.700989
00:03.87,3765.771484,611.044373
00:03.88,3775.899902,610.427002
00:03.90,3786.063232,609.841187
00:03.92,3796.261230,609.288208
00:03.93,3806.493164,608.775024
00:03.95,3816.758545,608.303528
00:03.96,3827.057617,607.871216
00:03.98,3837.389893,607.480164
00:04.00,3847.754150,607.137939
00:04.01,3858.149902,606.847168
00:04.03,3868.232910,606.616211
00:04.04,3878.003418,606.441223
00:04.06,3887.459473,606.328369
00:04.08,3896.601318,606.272827
00:04.09,3905.427490,606.278748
00:04.11,3913.939209,606.340637
00:04.12,3922.134766,606.460999
00:04.14,3930.360840,606.643799
00:04.16,3938.616943,606.889771
00:04.17,3946.902832,607.198486
00:04.19,3955.217529,607.570862
00:04.20,3963.560791,608.007629
00:04.22,3971.931885,608.508423
00:04.24,3980.330566,609.074036
00:04.25,3988.756104,609.704163
00:04.27,3997.208008,610.399658
00:04.28,4005.686035,611.160156
00:04.30,4014.189453,611.986572
00:04.32,4022.717773,612.878601
00:04.33,4031.270264,613.837158
00:04.35,4039.846680,614.861877
00:04.36,4048.116211,615.908936
00:04.38,4056.079590,616.976013
00:04.40,4064.066406,618.110107
00:04.41,4072.076172,619.310791
00:04.43,4080.108398,620.577698
00:04.44,4088.161133,621.914368
00:04.46,4096.235840,623.316345
00:04.48,4104.330078,624.788330
00:04.49,4112.363770,626.337402
00:04.51,4120.344238,627.952942
00:04.52,4128.273438,629.632324
00:04.54,4136.146973,631.379883
00:04.56,4143.966309,633.193481
00:04.57,4151.729492,635.074524
00:04.59,4159.432129,637.027344
00:04.60,4167.075195,639.050293
00:04.62,4174.656250,641.145691
00:04.64,4182.173340,643.314514
00:04.65,4189.626465,645.555542
00:04.67,4197.013184,647.870422
00:04.68,4204.331543,650.259766
00:04.70,4211.579102,652.724976
00:04.72,4218.753906,655.266235
00:04.73,4225.854004,657.883667
00:04.75,4232.879883,660.575317
00:04.76,4239.826660,663.343872
00:04.78,4246.752930,666.218811
00:04.80,4253.656250,669.200500
00:04.81,4260.535156,672.289062
00:04.83,4267.387695,675.483826
00:04.84,4274.212402,678.784241
00:04.86,4281.008301,682.189819
00:04.88,4287.720703,685.661987
00:04.89,4294.349121,689.199463
00:04.91,4300.943848,692.841003
00:04.92,4307.508301,696.582947
00:04.94,4314.041504,700.424316
00:04.96,4320.538574,704.366638
00:04.97,4326.952637,708.364746
00:04.99,4333.282715,712.417725
00:05.00,4339.524902,716.526917
00:05.02,4345.727539,720.734253
00:05.04,4351.894531,725.035889
00:05.05,4358.020996,729.433472
00:05.07,4364.106934,733.925415
00:05.08,4370.151367,738.511047
00:05.10,4376.154297,743.188904
00:05.12,4382.114258,747.958496
00:05.13,4388.031250,752.818481
00:05.15,4393.900391,757.770203
00:05.16,4399.725586,762.810425
00:05.18,4405.500977,767.940491
00:05.20,4411.225098,773.160278
00:05.21,4416.829590,778.475769
00:05.23,4422.301758,783.836731
00:05.24,4427.635742,789.241699
00:05.26,4432.828125,794.689514
00:05.28,4437.878418,800.179321
00:05.29,4442.818359,805.764038
00:05.31,4447.642090,811.442627
00:05.32,4452.342773,817.213684
00:05.34,4456.913574,823.075439
00:05.36,4461.347168,829.025513
00:05.37,4465.641113,835.061768
00:05.39,4469.789062,841.181152
00:05.40,4473.783203,847.380371
00:05.42,4477.617188,853.655396
00:05.44,4481.284668,860.001770
00:05.45,4484.782227,866.416321
00:05.47,4488.103516,872.893799
00:05.48,4491.243164,879.428711
00:05.50,4494.195801,886.015381
00:05.52,4496.961426,892.649902
00:05.53,4499.534668,899.326294
00:05.55,4501.911621,906.038269
00:05.56,4504.084473,912.776855
00:05.58,4506.053711,919.537842
00:05.60,4507.816406,926.314514
00:05.61,4509.369629,933.099915
00:05.63,4510.711914,939.887329
00:05.64,4511.844238,946.672668
00:05.66,4512.761719,953.445923
00:05.68,4513.462402,960.199646
00:05.69,4513.948730,966.929993
00:05.71,4514.250488,973.656372
00:05.72,4514.349609,980.359497
00:05.74,4514.251953,987.037842
00:05.76,4513.960938,993.687988
00:05.77,4513.483887,1000.310181
00:05.79,4512.827637,1006.903442
00:05.80,4512.001465,1013.469910
00:05.82,4511.009277,1020.006775
00:05.84,4509.860840,1026.517334
00:05.85,4508.562500,1033.002197
00:05.87,4507.120605,1039.462402
00:05.88,4505.538574,1045.896606
00:05.90,4503.824219,1052.308716
00:05.92,4501.982910,1058.699951
00:05.93,4500.020508,1065.072021
00:05.95,4497.940430,1071.425781
00:05.96,4495.747559,1077.762695
00:05.98,4493.445801,1084.083984
00:06.00,4491.038574,1090.390625
00:06.01,4488.529297,1096.683594
00:06.03,4485.921875,1102.964355
00:06.04,4483.218750,1109.233643
00:06.06,4480.419922,1115.489502
00:06.08,4477.530762,1121.735474
00:06.09,4474.550293,1127.968994
00:06.11,4471.482910,1134.193237
00:06.12,4468.327148,1140.405396
00:06.14,4465.087891,1146.608765
00:06.16,4461.763184,1152.800293
00:06.17,4458.356934,1158.983032
00:06.19,4454.867676,1165.153809
00:06.20,4451.298340,1171.314819
00:06.22,4447.646973,1177.462891
00:06.24,4443.913574,1183.597168
00:06.25,4440.098633,1189.716797
00:06.27,4436.202637,1195.820923
00:06.28,4432.225586,1201.908569
00:06.30,4428.165039,1207.975586
00:06.32,4424.023926,1214.024536
00:06.33,4419.788086,1220.028198
00:06.35,4415.464844,1226.000122
00:06.36,4411.053223,1231.937622
00:06.38,4406.552734,1237.838623
00:06.40,4401.962402,1243.699463
00:06.41,4397.281738,1249.517334
00:06.43,4392.509766,1255.288696
00:06.44,4387.646484,1261.013062
00:06.46,4382.691895,1266.686890
00:06.48,4377.644531,1272.305786
00:06.49,4372.503906,1277.865356
00:06.51,4367.320312,1283.321045
00:06.52,4362.095703,1288.673706
00:06.54,4356.778320,1293.960205
00:06.56,4351.369141,1299.180908
00:06.57,4345.869141,1304.333130
00:06.59,4340.278809,1309.415039
00:06.60,4334.599121,1314.424438
00:06.62,4328.831055,1319.359985
00:06.64,4323.033203,1324.191528
00:06.65,4317.205566,1328.913574
00:06.67,4311.293457,1333.562378
00:06.68,4305.299316,1338.138428
00:06.70,4299.223633,1342.640991
00:06.72,4293.068848,1347.071289
00:06.73,4286.835938,1351.429321
00:06.75,4280.584961,1355.686279
00:06.76,4274.318359,1359.847168
00:06.78,4268.036133,1363.908569
00:06.80,4261.681152,1367.902222
00:06.81,4255.255371,1371.829712
00:06.83,4248.759277,1375.688232
00:06.84,4242.194336,1379.482178
00:06.86,4235.622559,1383.187866
00:06.88,4229.044922,1386.807129
00:06.89,4222.462891,1390.340820
00:06.91,4215.816406,1393.813965
00:06.92,4209.105957,1397.227051
00:06.94,4202.333496,1400.581787
00:06.96,4195.561035,1403.857544
00:06.97,4188.790039,1407.055542
00:06.99,4182.020996,1410.176880
00:07.00,4175.192871,1413.244385
00:07.02,4168.306641,1416.259033
00:07.04,4161.145508,1418.520386
00:07.05,4153.820801,1420.163696
00:07.07,4146.562500,1421.937988
00:07.08,4139.332520,1423.718018
00:07.10,4132.063965,1425.510498
00:07.12,4124.731934,1427.227661
00:07.13,4117.418945,1428.919678
00:07.15,4110.116211,1430.552002
00:07.16,4102.832031,1432.155884
00:07.18,4095.556885,1433.691895
00:07.20,4088.239502,1435.224854
00:07.21,4080.881836,1436.760010
00:07.23,4073.486572,1438.308350
00:07.24,4066.052246,1439.861450
00:07.26,4058.576904,1441.400635
00:07.28,4051.060303,1442.929810
00:07.29,4043.502197,1444.448486
00:07.31,4035.901855,1445.950806
00:07.32,4028.259033,1447.432373
00:07.34,4020.573486,1448.887939
00:07.36,4012.844971,1450.312744
00:07.37,4005.073486,1451.706421
00:07.39,3997.259033,1453.064453
00:07.40,3989.401855,1454.382446
00:07.42,3981.502197,1455.657593
00:07.44,3973.560059,1456.890015
00:07.45,3965.576172,1458.076904
00:07.47,3957.551025,1459.212280
00:07.48,3949.484863,1460.297974
00:07.50,3941.378174,1461.331299
00:07.52,3933.231445,1462.310913
00:07.53,3925.044922,1463.239868
00:07.55,3916.819336,1464.113281
00:07.56,3908.554932,1464.935181
00:07.58,3900.251953,1465.704956
00:07.60,3891.911133,1466.421997
00:07.61,3883.532471,1467.087036
00:07.63,3875.116699,1467.700317
00:07.64,3866.663818,1468.262329
00:07.66,3858.173828,1468.778809
00:07.68,3849.647705,1469.245239
00:07.69,3841.085449,1469.662964
00:07.71,3832.487305,1470.034302
00:07.72,3823.853271,1470.360107
00:07.74,3815.183838,1470.641235
00:07.76,3806.479004,1470.879639
00:07.77,3797.739014,1471.076050
00:07.79,3788.963867,1471.232056
00:07.80,3780.153564,1471.349365
00:07.82,3771.308350,1471.429321
00:07.84,3762.428467,1471.472168
00:07.85,3753.513916,1471.479248
00:07.87,3744.564941,1471.451904
00:07.88,3735.581299,1471.391235
00:07.90,3726.563232,1471.298462
00:07.92,3717.510498,1471.174561
00:07.93,3708.423340,1471.019287
00:07.95,3699.302002,1470.833618
00:07.96,3690.146240,1470.618530
00:07.98,3680.956055,1470.374878
00:08.00,3671.731689,1470.103271
00:08.01,3662.473145,1469.803223
00:08.03,3653.180420,1469.475464
00:08.04,3643.853516,1469.120728
00:08.06,3634.492432,1468.739502
00:08.08,3625.097656,1468.331055
00:08.09,3615.668945,1467.896118
00:08.11,3606.206299,1467.435181
00:08.12,3596.709717,1466.948730
00:08.14,3587.179688,1466.435913
00:08.16,3577.615967,1465.897339
00:08.17,3568.018555,1465.333374
00:08.19,3558.387695,1464.743286
00:08.20,3548.723633,1464.127563
00:08.22,3539.026367,1463.485352
00:08.24,3529.295898,1462.817139
00:08.25,3519.532471,1462.122192
00:08.27,3509.736084,1461.401001
00:08.28,3499.906738,1460.653931
00:08.30,3490.044678,1459.880127
00:08.32,3480.150146,1459.080078
00:08.33,3470.223145,1458.252930
00:08.35,3460.263672,1457.399170
00:08.36,3450.271973,1456.517944
00:08.38,3440.248047,1455.609741
00:08.40,3430.192139,1454.673828
00:08.41,3420.104248,1453.710571
00:08.43,3409.984619,1452.719238
00:08.44,3399.833496,1451.699097
00:08.46,3389.650879,1450.650635
00:08.48,3379.437012,1449.573120
00:08.49,3369.191895,1448.467041
00:08.51,3358.915771,1447.331665
00:08.52,3348.606934,1446.176025
00:08.54,3338.265625,1445.000000
00:08.56,3327.892090,1443.803467
00:08.57,3317.486084,1442.587402
00:08.59,3307.047607,1441.351562
00:08.60,3296.576416,1440.098022
00:08.62,3286.072754,1438.827393
00:08.64,3275.536133,1437.541382
00:08.65,3264.966553,1436.240723
00:08.67,3254.363770,1434.926880
00:08.68,3243.727539,1433.602539
00:08.70,3233.057861,1432.269043
00:08.72,3222.354248,1430.928711
00:08.73,3211.616699,1429.582764
00:08.75,3200.844971,1428.233276
00:08.76,3190.038818,1426.882324
00:08.78,3179.197998,1425.531860
00:08.80,3168.322510,1424.183716
00:08.81,3157.412109,1422.842896
00:08.83,3146.467041,1421.507690
00:08.84,3135.486816,1420.183960
00:08.86,3124.471191,1418.874023
00:08.88,3113.420410,1417.579102
00:08.89,3102.334473,1416.301514
00:08.91,3091.213379,1415.038818
00:08.92,3080.057129,1413.793335
00:08.94,3068.865723,1412.567139
00:08.96,3057.639160,1411.362183
00:08.97,3046.377686,1410.179321
00:08.99,3035.081299,1409.020508
00:09.00,3023.750000,1407.887451
00:09.02,3012.384033,1406.776489
00:09.04,3000.983643,1405.693970
00:09.05,2989.548828,1404.640381
00:09.07,2978.079590,1403.616211
00:09.08,2966.576416,1402.622070
00:09.10,2955.039307,1401.658447
00:09.12,2943.468262,1400.725952
00:09.13,2931.863770,1399.824951
00:09.15,2920.225830,1398.955933
00:09.16,2908.554688,1398.119507
00:09.18,2896.850342,1397.314819
00:09.20,2885.113037,1396.542480
00:09.21,2873.343018,1395.802979
00:09.23,2861.540283,1395.096802
00:09.24,2849.705322,1394.424438
00:09.26,2837.838135,1393.785156
00:09.28,2825.938721,1393.179443
00:09.29,2814.007568,1392.606689
00:09.31,2802.044678,1392.067383
00:09.32,2790.050049,1391.562134
00:09.34,2778.024170,1391.090210
00:09.36,2765.967041,1390.652100
00:09.37,2753.878662,1390.247314
00:09.39,2741.759521,1389.876343
00:09.40,2729.609619,1389.538574
00:09.42,2717.428955,1389.234741
00:09.44,2705.218018,1388.964111
00:09.45,2692.976807,1388.727295
00:09.47,2680.705322,1388.523804
00:09.48,2668.403809,1388.354126
00:09.50,2656.072510,1388.217773
00:09.52,2643.711426,1388.114258
00:09.53,2631.320801,1388.044312
00:09.55,2618.900879,1388.007324
00:09.56,2606.451660,1388.003906
00:09.58,2593.973389,1388.033569
00:09.60,2581.466064,1388.096924
00:09.61,2568.929932,1388.193481
00:09.63,2556.364990,1388.323730
00:09.64,2543.771484,1388.487183
00:09.66,2531.149414,1388.684448
00:09.68,2518.499023,1388.914917
00:09.69,2505.820312,1389.179199
00:09.71,2493.113281,1389.476807
00:09.72,2480.378174,1389.807251
00:09.74,2467.614990,1390.171265
00:09.76,2454.823975,1390.568237
00:09.77,2442.004150,1390.989868
00:09.79,2429.155518,1391.436157
00:09.80,2416.278076,1391.906006
00:09.82,2403.371826,1392.399414
00:09.84,2390.436768,1392.915283
00:09.85,2377.472900,1393.451538
00:09.87,2364.479980,1394.007324
00:09.88,2351.458008,1394.580688
00:09.90,2338.406982,1395.169922
00:09.92,2325.326660,1395.773193
00:09.93,2312.216797,1396.387817
00:09.95,2299.077637,1397.012207
00:09.96,2285.908691,1397.643921
00:09.98,2272.710205,1398.280518
00:10.00,2259.481934,1398.919678
00:10.01,2246.223633,1399.559326
00:10.03,2232.935547,1400.196167
00:10.04,2219.617432,1400.828247
00:10.06,2206.269531,1401.453735
00:10.08,2192.891602,1402.069702
00:10.09,2179.483887,1402.674561
00:10.11,2166.046387,1403.265625
00:10.12,2152.579102,1403.841431
00:10.14,2139.082275,1404.399414
00:10.16,2125.555908,1404.938232
00:10.17,2112.000244,1405.455444
00:10.19,2098.415283,1405.950073
00:10.20,2084.801270,1406.419800
00:10.22,2071.158447,1406.863525
00:10.24,2057.487061,1407.280396
00:10.25,2043.787109,1407.668213
00:10.27,2030.058960,1408.026123
00:10.28,2016.302734,1408.353271
00:10.30,2002.518677,1408.647705
00:10.32,1988.707031,1408.908691
00:10.33,1974.867920,1409.135498
00:10.35,1961.001709,1409.327393
00:10.36,1947.108521,1409.483643
00:10.38,1933.188599,1409.602539
00:10.40,1919.241455,1409.692627
00:10.41,1905.267090,1409.754028
00:10.43,1891.265625,1409.786865
00:10.44,1877.237183,1409.791260
00:10.46,1863.181763,1409.768433
00:10.48,1849.099365,1409.719604
00:10.49,1834.989990,1409.645752
00:10.51,1820.853638,1409.548096
00:10.52,1806.690186,1409.428711
00:10.54,1792.499512,1409.290771
00:10.56,1778.281494,1409.136108
00:10.57,1764.036133,1408.966431
00:10.59,1749.763306,1408.784668
00:10.60,1735.463013,1408.593506
00:10.62,1721.135132,1408.395386
00:10.64,1706.779663,1408.193970
00:10.65,1692.396606,1407.991455
00:10.67,1677.985962,1407.789917
00:10.68,1663.547852,1407.592773
00:10.70,1649.082153,1407.401855
00:10.72,1634.589111,1407.220337
00:10.73,1620.068848,1407.050903
00:10.75,1605.521362,1406.895264
00:10.76,1590.946899,1406.756104
00:10.78,1576.345703,1406.636108
00:10.80,1561.717773,1406.536499
00:10.81,1547.063477,1406.459839
00:10.83,1532.383057,1406.408447
00:10.84,1517.676636,1406.383423
00:10.86,1502.944580,1406.386963
00:10.88,1488.187134,1406.421143
00:10.89,1473.404419,1406.486816
00:10.91,1458.596802,1406.586060
00:10.92,1443.764526,1406.719604
00:10.94,1428.907837,1406.889404
00:10.96,1414.026855,1407.096069
00:10.97,1399.121826,1407.340210
00:10.99,1384.192993,1407.622437
00:11.00,1369.240723,1407.944580
00:11.02,1354.265137,1408.307007
00:11.04,1339.266479,1408.710327
00:11.05,1324.244873,1409.155029
00:11.07,1309.200684,1409.641602
00:11.08,1294.133911,1410.170410
00:11.10,1279.044922,1410.742065
00:11.12,1263.933716,1411.355835
00:11.13,1249.141724,1411.994507
00:11.15,1234.668213,1412.657715
00:11.16,1220.512207,1413.344116
00:11.18,1206.672974,1414.053345
00:11.20,1193.149658,1414.783936
00:11.21,1179.941162,1415.534546
00:11.23,1167.046509,1416.303589
00:11.24,1154.484131,1416.992065
00:11.26,1142.235596,1417.640991
00:11.28,1130.301758,1418.242554
00:11.29,1118.682617,1418.791138
00:11.31,1107.378784,1419.279785
00:11.32,1096.393188,1419.697144
00:11.34,1085.726074,1420.038208
00:11.36,1075.378418,1420.299194
00:11.37,1065.354370,1420.468018
00:11.39,1055.656616,1420.537476
00:11.40,1046.286377,1420.504639
00:11.42,1037.250488,1420.360596
00:11.44,1028.550293,1420.104858
00:11.45,1020.187927,1419.737549
00:11.47,1012.171021,1419.252930
00:11.48,1004.225342,1418.640625
00:11.50,996.355713,1417.897583
00:11.52,988.567261,1417.021240
00:11.53,980.861877,1416.012817
00:11.55,973.244690,1414.870605
00:11.56,965.724121,1413.590820
00:11.58,958.301819,1412.175781
00:11.60,950.922668,1410.599609
00:11.61,943.591919,1408.861572
00:11.63,936.314331,1406.962280
00:11.64,929.091064,1404.904297
00:11.66,921.926086,1402.688843
00:11.68,914.830750,1400.313354
00:11.69,907.805969,1397.780396
00:11.71,900.851868,1395.093384
00:11.72,893.972534,1392.253784
00:11.74,887.168213,1389.264648
00:11.76,880.445984,1386.126343
00:11.77,873.805176,1382.842529
00:11.79,867.249146,1379.414917
00:11.80,860.781250,1375.845337
00:11.82,854.403931,1372.136475
00:11.84,848.115723,1368.291870
00:11.85,841.919312,1364.313599
00:11.87,835.816406,1360.204224
00:11.88,829.808838,1355.966309
00:11.90,823.898499,1351.602295
00:11.92,818.083191,1347.115479
00:11.93,812.368103,1342.507568
00:11.95,806.754272,1337.781250
00:11.96,801.242859,1332.938965
00:11.98,795.834961,1327.983154
00:12.00,790.531860,1322.916382
00:12.01,785.330017,1317.741943
00:12.03,780.230164,1312.462402
00:12.04,775.231934,1307.080444
00:12.06,770.334839,1301.598755
00:12.08,765.538025,1296.020142
00:12.09,760.839844,1290.347534
00:12.11,756.243103,1284.583130
00:12.12,751.747437,1278.729126
00:12.14,747.351562,1272.788208
00:12.16,743.055420,1266.762451
00:12.17,738.858093,1260.654175
00:12.19,734.759827,1254.465210
00:12.20,730.765015,1248.197510
00:12.22,726.872803,1241.853271
00:12.24,723.052002,1235.437012
00:12.25,719.314880,1228.948120
00:12.27,715.662048,1222.387817
00:12.28,712.093201,1215.757568
00:12.30,708.607056,1209.058960
00:12.32,705.206665,1202.293335
00:12.33,701.886841,1195.462158
00:12.35,698.668945,1188.629272
00:12.36,695.548157,1181.795898
00:12.38,692.504944,1174.900635
00:12.40,689.537964,1167.944702
00:12.41,686.645874,1160.929199
00:12.43,683.842834,1153.918579
00:12.44,681.126953,1146.913818
00:12.46,678.501587,1139.915771
00:12.48,675.949768,1132.861938
00:12.49,673.465393,1125.753418
00:12.51,671.052185,1118.591064
00:12.52,668.717651,1111.439697
00:12.54,666.464661,1104.300049
00:12.56,664.292786,1097.172852
00:12.57,662.188416,1089.994751
00:12.59,660.151245,1082.766602
00:12.60,658.184021,1075.489502
00:12.62,656.286438,1068.164185
00:12.64,654.532654,1060.883667
00:12.65,652.904480,1053.636963
00:12.67,651.392883,1046.359009
00:12.68,650.000549,1039.052124
00:12.70,648.733398,1031.718994
00:12.72,647.597656,1024.363159
00:12.73,646.600037,1016.988953
00:12.75,645.744385,1009.598694
00:12.76,645.042175,1002.200745
00:12.78,644.498108,994.798767
00:12.80,644.120911,987.400269
